,time,knee_angle_r_moment,ankle_angle_r_moment,knee_angle_l_moment,ankle_angle_l_moment,time_prev_prev,time_prev,knee_angle_r_prev_prev,knee_angle_r_prev,knee_angle_r,ankle_angle_r_prev_prev,ankle_angle_r_prev,ankle_angle_r,knee_angle_l_prev_prev,knee_angle_l_prev,knee_angle_l,ankle_angle_l_prev_prev,ankle_angle_l_prev,ankle_angle_l,delta_t_prev,delta_t,del_delta_t,knee_angular_vel_r_prev,knee_angular_vel_r,knee_angular_acc_r,ankle_angular_vel_r_prev,ankle_angular_vel_r,ankle_angular_acc_r,knee_angular_vel_l_prev,knee_angular_vel_l,knee_angular_acc_l,ankle_angular_vel_l_prev,ankle_angular_vel_l,ankle_angular_acc_l
4967,4.44,-21.99660474,-104.8433573,-8.26959189,0.78004066,4.43,4.435,-5.67774434,-5.70216549,-5.74831195,1.59217177,1.81192188,2.04634485,-38.9787805,-37.83404668,-36.69023761,-7.25273648,-7.25857925,-7.31919865,0.005,0.005,0.005,-4.88423,-9.229292,-869.0124,43.950022,46.884594,586.9144,228.946764,228.761814,-36.99000001,-1.168554,-12.12388,-2191.0652
4968,4.445,-22.37058567,-107.0134864,-8.41039969,0.81965834,4.435,4.44,-5.70216549,-5.74831195,-5.79765939,1.81192188,2.04634485,2.2935943,-37.83404668,-36.69023761,-35.51652431,-7.25857925,-7.31919865,-7.42833894,0.005,0.005,0.005,-9.229292,-9.869488,-128.0392,46.884594,49.44989,513.0592,228.761814,234.74266,1196.1692,-12.12388,-21.828058,-1940.8356
4969,4.45,-22.68338543,-109.1946149,-8.57956553,0.8629215,4.44,4.445,-5.74831195,-5.79765939,-5.84258842,2.04634485,2.2935943,2.52433855,-36.69023761,-35.51652431,-34.30425304,-7.31919865,-7.42833894,-7.62014211,0.005,0.005,0.005,-9.869488,-8.985806,176.7364,49.44989,46.14885,-660.208,234.74266,242.454254,1542.3188,-21.828058,-38.360634,-3306.5152
4970,4.455,-22.93353157,-111.3791617,-8.78219369,0.90837497,4.445,4.45,-5.79765939,-5.84258842,-5.89772765,2.2935943,2.52433855,2.7582296,-35.51652431,-34.30425304,-33.09591817,-7.42833894,-7.62014211,-7.88662942,0.005,0.005,0.005,-8.985806,-11.027846,-408.408,46.14885,46.77821,125.872,242.454254,241.666974,-157.456,-38.360634,-53.297462,-2987.3656
4971,4.46,-23.12159623,-113.5585259,-9.02363222,0.95422272,4.45,4.455,-5.84258842,-5.89772765,-5.97156656,2.52433855,2.7582296,2.99285762,-34.30425304,-33.09591817,-31.86320855,-7.62014211,-7.88662942,-8.20339674,0.005,0.005,0.005,-11.027846,-14.767782,-747.9872,46.77821,46.925604,29.4788,241.666974,246.541924,974.99,-53.297462,-63.353464,-2011.2004
4972,4.465,-23.25089911,-115.7238083,-9.30940332,0.99836928,4.455,4.46,-5.89772765,-5.97156656,-6.04730871,2.7582296,2.99285762,3.22262428,-33.09591817,-31.86320855,-30.61893769,-7.88662942,-8.20339674,-8.59375961,0.005,0.005,0.005,-14.767782,-15.14843,-76.1296,46.925604,45.953332,-194.4544,246.541924,248.854172,462.4496,-63.353464,-78.072574,-2943.822
4973,4.47,-23.32822523,-117.8664191,-9.64766834,1.03868684,4.46,4.465,-5.97156656,-6.04730871,-6.11940404,2.99285762,3.22262428,3.44261057,-31.86320855,-30.61893769,-29.39533519,-8.20339674,-8.59375961,-9.01079132,0.005,0.005,0.005,-15.14843,-14.419066,145.8728,45.953332,43.997258,-391.2148,248.854172,244.7205,-826.7344,-78.072574,-83.406342,-1066.7536
4974,4.475,-23.36285115,-119.9778765,-10.04278852,1.07267623,4.465,4.47,-6.04730871,-6.11940404,-6.20157308,3.22262428,3.44261057,3.66043282,-30.61893769,-29.39533519,-28.07626766,-8.59375961,-9.01079132,-9.57271613,0.005,0.005,0.005,-14.419066,-16.433808,-402.9484,43.997258,43.56445,-86.5616,244.7205,263.813506,3818.6012,-83.406342,-112.384962,-5795.724
4975,4.48,-23.36499455,-122.049026,-10.49758562,1.09764325,4.47,4.475,-6.11940404,-6.20157308,-6.29475661,3.44261057,3.66043282,3.86647084,-29.39533519,-28.07626766,-26.80182082,-9.01079132,-9.57271613,-10.08793603,0.005,0.005,0.005,-16.433808,-18.636706,-440.5796,43.56445,41.207604,-471.3692,263.813506,254.889368,-1784.8276,-112.384962,-103.04398,1868.1964
4976,4.485,-23.34346928,-124.0698624,-11.01662788,1.1111075,4.475,4.48,-6.20157308,-6.29475661,-6.41452332,3.66043282,3.86647084,4.09326559,-28.07626766,-26.80182082,-25.54361388,-9.57271613,-10.08793603,-10.54966718,0.005,0.005,0.005,-18.636706,-23.953342,-1063.3272,41.207604,45.35895,830.2692,254.889368,251.641388,-649.596,-103.04398,-92.34623,2139.55
4977,4.49,-23.30551059,-126.0306138,-11.60381173,1.1107662,4.48,4.485,-6.29475661,-6.41452332,-6.49457028,3.86647084,4.09326559,4.28474607,-26.80182082,-25.54361388,-24.24187678,-10.08793603,-10.54966718,-11.08657407,0.005,0.005,0.005,-23.953342,-16.009392,1588.79,45.35895,38.296096,-1412.5708,251.641388,260.34742,1741.2064,-92.34623,-107.381378,-3007.0296
4978,4.495,-23.25919868,-127.9229178,-12.26205479,1.09460948,4.485,4.49,-6.41452332,-6.49457028,-6.62926118,4.09326559,4.28474607,4.50453018,-25.54361388,-24.24187678,-22.97722016,-10.54966718,-11.08657407,-11.55121244,0.005,0.005,0.005,-16.009392,-26.93818,-2185.7576,38.296096,43.956822,1132.1452,260.34742,252.931324,-1483.2192,-107.381378,-92.927674,2890.7408
4979,4.5,-23.21053234,-129.7391573,-12.99294662,1.06102826,4.49,4.495,-6.49457028,-6.62926118,-6.73754068,4.28474607,4.50453018,4.69459711,-24.24187678,-22.97722016,-21.69632928,-11.08657407,-11.55121244,-11.99919612,0.005,0.005,0.005,-26.93818,-21.6559,1056.456,43.956822,38.013386,-1188.6872,252.931324,256.178176,649.3704,-92.927674,-89.596736,666.1876
4980,4.505,-23.16349449,-131.4725576,-13.79638472,1.00890904,4.495,4.5,-6.62926118,-6.73754068,-6.84643742,4.50453018,4.69459711,4.87217854,-22.97722016,-21.69632928,-20.42365997,-11.55121244,-11.99919612,-12.40108862,0.005,0.005,0.005,-21.6559,-21.779348,-24.6896,38.013386,35.516286,-499.42,256.178176,254.533862,-328.8628,-89.596736,-80.3785,1843.6472
4981,4.51,-23.11882069,-133.1163567,-14.80322198,0.9377006,4.5,4.505,-6.73754068,-6.84643742,-6.95724297,4.69459711,4.87217854,5.03884792,-21.69632928,-20.42365997,-19.16242782,-11.99919612,-12.40108862,-12.74160209,0.005,0.005,0.005,-21.779348,-22.16111,-76.3524,35.516286,33.333876,-436.482,254.533862,252.24643,-457.4864,-80.3785,-68.102694,2455.1612
4982,4.515,-23.07454482,-134.6639016,-15.86822712,0.84785373,4.505,4.51,-6.84643742,-6.95724297,-7.06973889,4.87217854,5.03884792,5.19404022,-20.42365997,-19.16242782,-17.9138373,-12.40108862,-12.74160209,-13.02532461,0.005,0.005,0.005,-22.16111,-22.499184,-67.6148,33.333876,31.03846,-459.0832,252.24643,249.718104,-505.6652,-68.102694,-56.744504,2271.638
4983,4.52,-23.02572165,-136.1084467,-16.95963197,0.74009056,4.51,4.515,-6.95724297,-7.06973889,-7.18625635,5.03884792,5.19404022,5.33896931,-19.16242782,-17.9138373,-16.68323733,-12.74160209,-13.02532461,-13.24625837,0.005,0.005,0.005,-22.499184,-23.303492,-160.8616,31.03846,28.985818,-410.5284,249.718104,246.119994,-719.622,-56.744504,-44.186752,2511.5504
4984,4.525,-22.96569425,-137.4434249,-18.06212217,0.61573307,4.515,4.52,-7.06973889,-7.18625635,-7.30795696,5.19404022,5.33896931,5.47093577,-17.9138373,-16.68323733,-15.46796286,-13.02532461,-13.24625837,-13.42047263,0.005,0.005,0.005,-23.303492,-24.340122,-207.326,28.985818,26.393292,-518.5052,246.119994,243.054894,-613.02,-44.186752,-34.842852,1868.78
4985,4.53,-22.88369694,-138.6621066,-19.15844807,0.476708,4.52,4.525,-7.18625635,-7.30795696,-7.43510949,5.33896931,5.47093577,5.59564006,-16.68323733,-15.46796286,-14.27026393,-13.24625837,-13.42047263,-13.55189385,0.005,0.005,0.005,-24.340122,-25.430506,-218.0768,26.393292,24.940858,-290.4868,243.054894,239.539786,-703.0216,-34.842852,-26.284244,1711.7216
4986,4.535,-22.76611082,-139.7587313,-20.229615,0.32551052,4.525,4.53,-7.30795696,-7.43510949,-7.561058,5.47093577,5.59564006,5.69369062,-15.46796286,-14.27026393,-13.10111752,-13.42047263,-13.55189385,-13.67849121,0.005,0.005,0.005,-25.430506,-25.189702,48.1608,24.940858,19.610112,-1066.1492,239.539786,233.829282,-1142.1008,-26.284244,-25.319472,192.9544
4987,4.54,-22.59883018,-140.7292588,-21.25510417,0.16515289,4.53,4.535,-7.43510949,-7.561058,-7.70822247,5.59564006,5.69369062,5.81325565,-14.27026393,-13.10111752,-11.93326746,-13.55189385,-13.67849121,-13.77298499,0.005,0.005,0.005,-25.189702,-29.432894,-848.6384,19.610112,23.913006,860.5788,233.829282,233.570012,-51.854,-25.319472,-18.898756,1284.1432
4988,4.545,-22.36950971,-141.5730384,-22.21314188,-0.00090058,4.535,4.54,-7.561058,-7.70822247,-7.87218796,5.69369062,5.81325565,5.91185159,-13.10111752,-11.93326746,-10.78350444,-13.67849121,-13.77298499,-13.82779839,0.005,0.005,0.005,-29.432894,-32.793098,-672.0408,23.913006,19.719188,-838.7636,233.570012,229.952604,-723.4816,-18.898756,-10.96268,1587.2152
4989,4.55,-22.06726805,-142.2942197,-23.07146482,-0.17042875,4.54,4.545,-7.70822247,-7.87218796,-8.02446531,5.81325565,5.91185159,5.97559067,-11.93326746,-10.78350444,-9.67186702,-13.77298499,-13.82779839,-13.94798114,0.005,0.005,0.005,-32.793098,-30.45547,467.5256,19.719188,12.747816,-1394.2744,229.952604,222.327484,-1525.024,-10.96268,-24.03655,-2614.774
4990,4.555,-21.68235006,-142.90271,-23.81750506,-0.33864258,4.545,4.55,-7.87218796,-8.02446531,-8.20921398,5.91185159,5.97559067,6.05273834,-10.78350444,-9.67186702,-8.56826181,-13.82779839,-13.94798114,-14.02998061,0.005,0.005,0.005,-30.45547,-36.949734,-1298.8528,12.747816,15.429534,536.3436,222.327484,220.721042,-321.2884,-24.03655,-16.399894,1527.3312
4991,4.56,-21.20565852,-143.4121416,-24.43991285,-0.4991045,4.55,4.555,-8.02446531,-8.20921398,-8.39439287,5.97559067,6.05273834,6.10468591,-9.67186702,-8.56826181,-7.51440654,-13.94798114,-14.02998061,-14.13527997,0.005,0.005,0.005,-36.949734,-37.035778,-17.2088,15.429534,10.389514,-1008.004,220.721042,210.771054,-1989.9976,-16.399894,-21.059872,-931.9956
4992,4.565,-20.630204,-143.8358565,-24.91235897,-0.64756146,4.555,4.56,-8.20921398,-8.39439287,-8.59461362,6.05273834,6.10468591,6.14602341,-8.56826181,-7.51440654,-6.51290876,-14.02998061,-14.13527997,-14.24341423,0.005,0.005,0.005,-37.035778,-40.04415,-601.6744,10.389514,8.2675,-424.4028,210.771054,200.299556,-2094.2996,-21.059872,-21.626852,-113.396
4993,4.57,-19.95111945,-144.1829853,-25.21060854,-0.77993608,4.56,4.565,-8.39439287,-8.59461362,-8.80502278,6.10468591,6.14602341,6.15959311,-7.51440654,-6.51290876,-5.59426745,-14.13527997,-14.24341423,-14.3379641,0.005,0.005,0.005,-40.04415,-42.081832,-407.5364,8.2675,2.71394,-1110.712,200.299556,183.728262,-3314.2588,-21.626852,-18.909974,543.3756
4994,4.575,-19.16671091,-144.4565306,-25.3137985,-0.8924574,4.565,4.57,-8.59461362,-8.80502278,-9.0375885,6.14602341,6.15959311,6.19499852,-6.51290876,-5.59426745,-4.74047075,-14.24341423,-14.3379641,-14.4329343,0.005,0.005,0.005,-42.081832,-46.513144,-886.2624,2.71394,7.081082,873.4284,183.728262,170.75934,-2593.7844,-18.909974,-18.99404,-16.8132
4995,4.58,-18.27928056,-144.6523334,-25.20567954,-0.98178601,4.57,4.575,-8.80502278,-9.0375885,-9.27944838,6.15959311,6.19499852,6.18402986,-5.59426745,-4.74047075,-4.0170724,-14.3379641,-14.4329343,-14.49500407,0.005,0.005,0.005,-46.513144,-48.371976,-371.7664,7.081082,-2.193732,-1854.9628,170.75934,144.67967,-5215.934,-18.99404,-12.413954,1316.0172
4996,4.585,-17.29640489,-144.7589591,-24.87572797,-1.04512774,4.575,4.58,-9.0375885,-9.27944838,-9.5361668,6.19499852,6.18402986,6.16070715,-4.74047075,-4.0170724,-3.41873019,-14.4329343,-14.49500407,-14.49351196,0.005,0.005,0.005,-48.371976,-51.343684,-594.3416,-2.193732,-4.664542,-494.162,144.67967,119.668442,-5002.2456,-12.413954,0.298422,2542.4752
4997,4.59,-16.23204846,-144.758798,-24.32003936,-1.08033136,4.58,4.585,-9.27944838,-9.5361668,-9.81609253,6.18402986,6.16070715,6.14631424,-4.0170724,-3.41873019,-2.95647972,-14.49500407,-14.49351196,-14.48968154,0.005,0.005,0.005,-51.343684,-55.985146,-928.2924,-4.664542,-2.878582,357.192,119.668442,92.450094,-5443.6696,0.298422,0.766084,93.5324
4998,4.595,-15.10690795,-144.6305003,-23.54191182,-1.08596478,4.585,4.59,-9.5361668,-9.81609253,-10.08462706,6.16070715,6.14631424,6.07811537,-3.41873019,-2.95647972,-2.659802,-14.49351196,-14.48968154,-14.39768693,0.005,0.005,0.005,-55.985146,-53.706906,455.648,-2.878582,-13.639774,-2152.2384,92.450094,59.335544,-6622.91,0.766084,18.398922,3526.5676
4999,4.6,-13.93899474,-144.3514785,-22.55203867,-1.06136478,4.59,4.595,-9.81609253,-10.08462706,-10.38057765,6.14631424,6.07811537,6.01260757,-2.95647972,-2.659802,-2.5078252,-14.48968154,-14.39768693,-14.30462833,0.005,0.005,0.005,-53.706906,-59.190118,-1096.6424,-13.639774,-13.10156,107.6428,59.335544,30.39536,-5788.0368,18.398922,18.61172,42.5596
5000,4.605,-12.73892423,-143.9023935,-21.36826719,-1.00665782,4.595,4.6,-10.08462706,-10.38057765,-10.67724174,6.07811537,6.01260757,5.92274092,-2.659802,-2.5078252,-2.49591534,-14.39768693,-14.30462833,-14.18324922,0.005,0.005,0.005,-59.190118,-59.332818,-28.54,-13.10156,-17.97333,-974.354,30.39536,2.381972,-5602.6776,18.61172,24.275822,1132.8204
5001,4.61,-11.51621242,-143.2689665,-20.01491074,-0.92275278,4.6,4.605,-10.38057765,-10.67724174,-11.01299991,6.01260757,5.92274092,5.8452972,-2.5078252,-2.49591534,-2.61285234,-14.30462833,-14.18324922,-14.03191544,0.005,0.005,0.005,-59.332818,-67.151634,-1563.7632,-17.97333,-15.488744,496.9172,2.381972,-23.3874,-5153.8744,24.275822,30.266756,1198.1868
5002,4.615,-10.27220154,-142.440437,-18.52162095,-0.81130961,4.605,4.61,-10.67724174,-11.01299991,-11.32211887,5.92274092,5.8452972,5.69631516,-2.49591534,-2.61285234,-2.88091378,-14.18324922,-14.03191544,-13.87509934,0.005,0.005,0.005,-67.151634,-61.823792,1065.5684,-15.488744,-29.796408,-2861.5328,-23.3874,-53.612288,-6044.9776,30.266756,31.36322,219.2928
5003,4.62,-9.00033993,-141.4067882,-16.92187868,-0.67468739,4.61,4.615,-11.01299991,-11.32211887,-11.65217505,5.8452972,5.69631516,5.53374267,-2.61285234,-2.88091378,-3.17371862,-14.03191544,-13.87509934,-13.86210103,0.005,0.005,0.005,-61.823792,-66.011236,-837.4888,-29.796408,-32.514498,-543.618,-53.612288,-58.560968,-989.736,31.36322,2.599662,-5752.7116
5004,4.625,-7.68735164,-140.1561441,-15.25124534,-0.51587425,4.615,4.62,-11.32211887,-11.65217505,-11.99676801,5.69631516,5.53374267,5.38974691,-2.88091378,-3.17371862,-3.50973108,-13.87509934,-13.86210103,-13.88943221,0.005,0.005,0.005,-66.011236,-68.918592,-581.4712,-32.514498,-28.799152,743.0692,-58.560968,-67.202492,-1728.3048,2.599662,-5.466236,-1613.1796
5005,4.63,-6.3145325,-138.6730345,-13.54554906,-0.33840258,4.62,4.625,-11.65217505,-11.99676801,-12.36567404,5.53374267,5.38974691,5.22202248,-3.17371862,-3.50973108,-3.88028103,-13.86210103,-13.88943221,-14.03210768,0.005,0.005,0.005,-68.918592,-73.781206,-972.5228,-28.799152,-33.544886,-949.1468,-67.202492,-74.10999,-1381.4996,-5.466236,-28.535094,-4613.7716
5006,4.635,-4.86045346,-136.9370875,-20.14952767,0.24908099,4.625,4.63,-11.99676801,-12.36567404,-12.74411761,5.38974691,5.22202248,5.0405134,-3.50973108,-3.88028103,-4.23109378,-13.88943221,-14.03210768,-14.29784005,0.005,0.005,0.005,-73.781206,-75.688714,-381.5016,-33.544886,-36.301816,-551.386,-74.10999,-70.16255,789.488,-28.535094,-53.146474,-4922.276
5007,4.64,-3.30378545,-134.9222423,-20.85227455,1.09407002,4.63,4.635,-12.36567404,-12.74411761,-13.14207466,5.22202248,5.0405134,4.83232552,-3.88028103,-4.23109378,-4.54435681,-14.03210768,-14.29784005,-14.70417247,0.005,0.005,0.005,-75.688714,-79.59141,-780.5392,-36.301816,-41.637576,-1067.152,-70.16255,-62.652606,1501.9888,-53.146474,-81.266484,-5624.002
5008,4.645,-1.62738281,-132.5962138,-21.08563284,2.2307021,4.635,4.64,-12.74411761,-13.14207466,-13.56387766,5.0405134,4.83232552,4.60759009,-4.23109378,-4.54435681,-4.81732028,-14.29784005,-14.70417247,-15.24607445,0.005,0.005,0.005,-79.59141,-84.3606,-953.838,-41.637576,-44.947086,-661.902,-62.652606,-54.592694,1611.9824,-81.266484,-108.380396,-5422.7824
5009,4.65,0.17719334,-129.9201757,-20.26894254,3.64624775,4.64,4.645,-13.14207466,-13.56387766,-13.99414504,4.83232552,4.60759009,4.31319185,-4.54435681,-4.81732028,-5.00536327,-14.70417247,-15.24607445,-15.98087162,0.005,0.005,0.005,-84.3606,-86.053476,-338.5752,-44.947086,-58.879648,-2786.5124,-54.592694,-37.608598,3396.8192,-108.380396,-146.959434,-7715.8076
5010,4.655,2.10870814,-126.8535056,-17.95714399,5.29722264,4.645,4.65,-13.56387766,-13.99414504,-14.47070652,4.60759009,4.31319185,4.01454469,-4.81732028,-5.00536327,-5.14790479,-15.24607445,-15.98087162,-16.75516019,0.005,0.005,0.005,-86.053476,-95.312296,-1851.764,-58.879648,-59.729432,-169.9568,-37.608598,-28.508304,1820.0588,-146.959434,-154.857714,-1579.656
5011,4.66,4.15162189,-123.3599805,-14.16100838,7.09847116,4.65,4.655,-13.99414504,-14.47070652,-14.97374394,4.31319185,4.01454469,3.70066537,-5.00536327,-5.14790479,-5.22043476,-15.98087162,-16.75516019,-17.62712689,0.005,0.005,0.005,-95.312296,-100.607484,-1059.0376,-59.729432,-62.775864,-609.2864,-28.508304,-14.505994,2800.462,-154.857714,-174.39334,-3907.1252
5012,4.665,6.2648806,-119.4087072,-9.2686462,8.92802266,4.655,4.66,-14.47070652,-14.97374394,-15.52754259,4.01454469,3.70066537,3.33799511,-5.14790479,-5.22043476,-5.28179199,-16.75516019,-17.62712689,-18.448539,0.005,0.005,0.005,-100.607484,-110.75973,-2030.4492,-62.775864,-72.534052,-1951.6376,-14.505994,-12.271446,446.9096,-174.39334,-164.282422,2022.1836
5013,4.67,8.39808845,-114.9741147,-3.7889568,10.65316108,4.66,4.665,-14.97374394,-15.52754259,-16.13809824,3.70066537,3.33799511,2.96087853,-5.22043476,-5.28179199,-5.30560017,-17.62712689,-18.448539,-19.25235439,0.005,0.005,0.005,-110.75973,-122.11113,-2270.28,-72.534052,-75.423316,-577.8528,-12.271446,-4.761636,1501.962,-164.282422,-160.763078,703.8688
5014,4.675,10.47347876,-110.0427207,1.66308201,12.12228389,4.665,4.67,-15.52754259,-16.13809824,-16.75617784,3.33799511,2.96087853,2.51912468,-5.28179199,-5.30560017,-5.34100722,-18.448539,-19.25235439,-20.00169626,0.005,0.005,0.005,-122.11113,-123.61592,-300.958,-75.423316,-88.35077,-2585.4908,-4.761636,-7.08141,-463.9548,-160.763078,-149.868374,2178.9408
5015,4.68,12.41409754,-104.6075314,6.56796604,13.21225122,4.67,4.675,-16.13809824,-16.75617784,-17.45203619,2.96087853,2.51912468,2.01282378,-5.30560017,-5.34100722,-5.38160401,-19.25235439,-20.00169626,-20.60454202,0.005,0.005,0.005,-123.61592,-139.17167,-3111.15,-88.35077,-101.26018,-2581.882,-7.08141,-8.119358,-207.5896,-149.868374,-120.569152,5859.8444
5016,4.685,14.13835644,-98.67502956,10.66863391,13.86467268,4.675,4.68,-16.75617784,-17.45203619,-18.16713203,2.51912468,2.01282378,1.45441429,-5.34100722,-5.38160401,-5.45142101,-20.00169626,-20.60454202,-21.12950016,0.005,0.005,0.005,-139.17167,-143.019168,-769.4996,-101.26018,-111.681898,-2084.3436,-8.119358,-13.9634,-1168.8084,-120.569152,-104.991628,3115.5048
5017,4.69,15.57199075,-92.26616745,14.00365131,14.09084233,4.68,4.685,-17.45203619,-18.16713203,-18.97612055,2.01282378,1.45441429,0.82558747,-5.38160401,-5.45142101,-5.54685037,-20.60454202,-21.12950016,-21.50305269,0.005,0.005,0.005,-143.019168,-161.797704,-3755.7072,-111.681898,-125.765364,-2816.6932,-13.9634,-19.085872,-1024.4944,-104.991628,-74.710506,6056.2244
5018,4.695,16.63718851,-85.41958567,16.8795419,13.97049893,4.685,4.69,-18.16713203,-18.97612055,-19.82510667,1.45441429,0.82558747,0.12504277,-5.45142101,-5.54685037,-5.67132644,-21.12950016,-21.50305269,-21.76782209,0.005,0.005,0.005,-161.797704,-169.797224,-1599.904,-125.765364,-140.10894,-2868.7152,-19.085872,-24.895214,-1161.8684,-74.710506,-52.95388,4351.3252
5019,4.7,17.38858714,-78.20043878,19.53436588,13.58164414,4.69,4.695,-18.97612055,-19.82510667,-20.6931397,0.82558747,0.12504277,-0.72958771,-5.54685037,-5.67132644,-5.81244614,-21.50305269,-21.76782209,-21.88860215,0.005,0.005,0.005,-169.797224,-173.606606,-761.8764,-140.10894,-170.926096,-6163.4312,-24.895214,-28.22394,-665.7452,-52.95388,-24.156012,5759.5736
5020,4.705,17.63057818,-70.68743272,21.99312001,12.97042045,4.695,4.7,-19.82510667,-20.6931397,-21.68128957,0.12504277,-0.72958771,-1.60115713,-5.67132644,-5.81244614,-5.95470872,-21.76782209,-21.88860215,-21.92340245,0.005,0.005,0.005,-173.606606,-197.629974,-4804.6736,-170.926096,-174.313884,-677.5576,-28.22394,-28.452516,-45.7152,-24.156012,-6.96006,3439.1904
5021,4.71,17.33867619,-62.97953394,24.1615611,12.1678576,4.7,4.705,-20.6931397,-21.68128957,-22.61548064,-0.72958771,-1.60115713,-2.78807838,-5.81244614,-5.95470872,-6.15130235,-21.88860215,-21.92340245,-21.78165644,0.005,0.005,0.005,-197.629974,-186.838214,2158.352,-174.313884,-237.38425,-12614.0732,-28.452516,-39.318726,-2173.242,-6.96006,28.349202,7061.8524
5022,4.715,16.53574484,-55.19620189,25.9251602,11.20033367,4.705,4.71,-21.68128957,-22.61548064,-23.63264102,-1.60115713,-2.78807838,-4.07507948,-5.95470872,-6.15130235,-6.3433393,-21.92340245,-21.78165644,-21.55724867,0.005,0.005,0.005,-186.838214,-203.432076,-3318.7724,-237.38425,-257.40022,-4003.194,-39.318726,-38.40739,182.2672,28.349202,44.881554,3306.4704
5023,4.72,15.29171229,-47.46557985,27.31381788,10.11641659,4.71,4.715,-22.61548064,-23.63264102,-24.74335548,-2.78807838,-4.07507948,-5.40634058,-6.15130235,-6.3433393,-6.52190524,-21.78165644,-21.55724867,-21.30087403,0.005,0.005,0.005,-203.432076,-222.142892,-3742.1632,-257.40022,-266.25222,-1770.4,-38.40739,-35.713188,538.8404,44.881554,51.274928,1278.6748
5024,4.725,13.7126587,-39.92713393,28.43909797,8.97169214,4.715,4.72,-23.63264102,-24.74335548,-25.79975376,-4.07507948,-5.40634058,-7.10442933,-6.3433393,-6.52190524,-6.73603594,-21.55724867,-21.30087403,-20.89249753,0.005,0.005,0.005,-222.142892,-211.279656,2172.6472,-266.25222,-339.61775,-14673.106,-35.713188,-42.82614,-1422.5904,51.274928,81.6753,6080.0744
5025,4.73,11.93278526,-32.72423227,29.35782776,7.80315303,4.72,4.725,-24.74335548,-25.79975376,-26.92517598,-5.40634058,-7.10442933,-8.8825704,-6.52190524,-6.73603594,-6.93005547,-21.30087403,-20.89249753,-20.47683907,0.005,0.005,0.005,-211.279656,-225.084444,-2760.9576,-339.61775,-355.628214,-3202.0928,-42.82614,-38.803906,804.4468,81.6753,83.131692,291.2784
