,time,knee_angle_r_moment,ankle_angle_r_moment,knee_angle_l_moment,ankle_angle_l_moment,time_prev_prev,time_prev,time_next,delta_t_prev,delta_t,delta_t_next,del_delta_prev,del_delta_next,knee_angle_r_prev_prev,knee_angle_r_prev,knee_angle_r,knee_angle_r_next,ankle_angle_r_prev_prev,ankle_angle_r_prev,ankle_angle_r,ankle_angle_r_next,knee_angle_l_prev_prev,knee_angle_l_prev,knee_angle_l,knee_angle_l_next,ankle_angle_l_prev_prev,ankle_angle_l_prev,ankle_angle_l,ankle_angle_l_next,knee_angle_r_ang_vel_prev,knee_angle_r_ang_vel,knee_angle_r_ang_vel_next,ankle_angle_r_ang_vel_prev,ankle_angle_r_ang_vel,ankle_angle_r_ang_vel_next,knee_angle_l_ang_vel_prev,knee_angle_l_ang_vel,knee_angle_l_ang_vel_next,ankle_angle_l_ang_vel_prev,ankle_angle_l_ang_vel,ankle_angle_l_ang_vel_next,knee_angle_l_acc_prev,knee_angle_l_acc_next,ankle_angle_l_acc_prev,ankle_angle_l_acc_next,knee_angle_r_acc_prev,knee_angle_r_acc_next,ankle_angle_r_acc_prev,ankle_angle_r_acc_next,knee_angle_l_vel_avg,ankle_angle_l_vel_avg,knee_angle_r_vel_avg,ankle_angle_r_vel_avg,knee_angle_l_power_(W),ankle_angle_l_power_(W),knee_angle_r_power_(W),ankle_angle_r_power_(W),knee_angle_l_work_(J),ankle_angle_l_work_(J),knee_angle_r_work_(J),ankle_angle_r_work_(J),Greather_than_Tresh_Knee_r_(80%),Greather_than_Tresh_Ankle_r_(80%),Greather_than_Tresh_Knee_l_(80%),Greather_than_Tresh_Ankle_l_(80%),Threshold,ABS_Max_knee_r,ABS_Max_ankle_r,ABS_Max_knee_l,ABS_Max_ankle_l,Knee_r_work_above_80%_moment,Ankle_r_work_above_80%_moment,Knee_l_work_above_80%_moment,Ankle_l_work_above_80%_moment,Total_energy_needed,Knee_r_work_positive,Ankle_r_work_positive,Knee_l_work_positive,Ankle_l_work_positive,Total_work_positive
218,4.32,-15.59922385,-0.4413004,-3.77611764,-131.2979645,4.31,4.315,4.325,0.005,0.005,0.005,0.005,0.005,-5.78063687,-6.54502383,-7.30828099,-8.06196188,-7.33114527,-7.24551972,-7.10392726,-6.94773036,-7.36483092,-7.6247538,-7.91272189,-8.20797525,2.08721165,2.02550646,1.94633662,1.85060528,-152.877392,-152.651432,-150.736178,17.12511,28.318492,31.23938,-51.984576,-57.593618,-59.050672,-12.341038,-15.833968,-19.146268,45.19199999,383.0508,2238.6764,584.1776,-1121.8084,-291.4108,-698.586,-662.46,-151.693805,29.778936,-58.322145,-17.490118,41.29982419,-0.229361682,3.843760961,40.08003577,0.206499121,-0.001146808,0.019218805,0.200400179,0,0,0,1,,,,,,,,,,,,,,,
219,4.325,-13.2934788,-0.27431518,-2.77701788,-131.0328684,4.315,4.32,4.33,0.005,0.005,0.005,0.005,0.005,-6.54502383,-7.30828099,-8.06196188,-8.78869067,-7.24551972,-7.10392726,-6.94773036,-6.79156816,-7.6247538,-7.91272189,-8.20797525,-8.50294803,2.02550646,1.94633662,1.85060528,1.73820203,-152.651432,-150.736178,-145.345758,28.318492,31.23938,31.23244,-57.593618,-59.050672,-58.994556,-15.833968,-19.146268,-22.48065,383.0508,1078.084,584.1776,-1.388,-291.4108,11.2232,-662.46,-666.8764,-148.040968,31.23591,-59.022614,-20.813459,34.34772136,-0.149548262,2.860714276,47.59944374,0.171738607,-0.000747741,0.014303571,0.237997219,0,0,0,1,,,,,,,,,,,,,,,
220,4.33,-11.04777553,-0.09901813,-1.76747793,-130.594751,4.32,4.325,4.335,0.005,0.005,0.005,0.005,0.005,-7.30828099,-8.06196188,-8.78869067,-9.46575178,-7.10392726,-6.94773036,-6.79156816,-6.66672472,-7.91272189,-8.20797525,-8.50294803,-8.82758817,1.94633662,1.85060528,1.73820203,1.59389091,-150.736178,-145.345758,-135.412222,31.23938,31.23244,24.968688,-59.050672,-58.994556,-64.928028,-19.146268,-22.48065,-28.862224,1078.084,1986.7072,-1.388,-1252.7504,11.2232,-1186.6944,-666.8764,-1276.3148,-140.37899,28.100564,-61.961292,-25.671437,27.067885,-0.048563181,1.911401102,58.51312173,0.135339425,-0.000242816,0.009557006,0.292565609,0,0,0,1,,,,,,,,,,,,,,,
221,4.335,-8.90867165,0.08234984,-0.74296188,-129.9602653,4.325,4.33,4.34,0.005,0.005,0.005,0.005,0.005,-8.06196188,-8.78869067,-9.46575178,-10.08729257,-6.94773036,-6.79156816,-6.66672472,-6.6105157,-8.20797525,-8.50294803,-8.82758817,-9.17826469,1.85060528,1.73820203,1.59389091,1.43498269,-145.345758,-135.412222,-124.308158,31.23244,24.968688,11.241804,-58.994556,-64.928028,-70.135304,-22.48065,-28.862224,-31.781644,1986.7072,2220.8128,-1252.7504,-2745.3768,-1186.6944,-1041.4552,-1276.3148,-583.884,-129.86019,18.105246,-67.531666,-30.321934,20.19139635,0.026022233,0.875691961,68.77725759,0.100956982,0.000130111,0.00437846,0.343886288,0,0,0,1,,,,,,,,,,,,,,,
222,4.34,-6.91641292,0.26767342,0.30617873,-129.1035114,4.33,4.335,4.345,0.005,0.005,0.005,0.005,0.005,-8.78869067,-9.46575178,-10.08729257,-10.63191209,-6.79156816,-6.66672472,-6.6105157,-6.65871658,-8.50294803,-8.82758817,-9.17826469,-9.54333193,1.73820203,1.59389091,1.43498269,1.25973239,-135.412222,-124.308158,-108.923904,24.968688,11.241804,-9.640176,-64.928028,-70.135304,-73.013448,-28.862224,-31.781644,-35.05006,2220.8128,3076.8508,-2745.3768,-4176.396,-1041.4552,-575.6288,-583.884,-653.6832,-116.616031,0.800814,-71.574376,-33.415852,14.07720831,0.003741229,-0.382481079,75.29531607,0.070386042,1.87061E-05,-0.001912405,0.37647658,0,0,0,1,,,,,,,,,,,,,,,
223,4.345,-12.96707324,0.59502135,1.39465603,-127.9960649,4.335,4.34,4.35,0.005,0.005,0.005,0.005,0.005,-9.46575178,-10.08729257,-10.63191209,-11.08564326,-6.66672472,-6.6105157,-6.65871658,-6.87186092,-8.82758817,-9.17826469,-9.54333193,-9.91229187,1.59389091,1.43498269,1.25973239,1.00732682,-124.308158,-108.923904,-90.746234,11.241804,-9.640176,-42.628868,-70.135304,-73.013448,-73.791988,-31.781644,-35.05006,-50.481114,3076.8508,3635.534,-4176.396,-6597.7384,-575.6288,-155.708,-653.6832,-3086.2108,-99.835069,-26.134522,-73.402718,-42.765587,22.59448536,-0.271409146,-1.786720491,95.53630122,0.112972427,-0.001357046,-0.008933602,0.477681506,0,0,0,1,,,,,,,,,,,,,,,
224,4.35,-13.98460378,1.37563623,2.5395017,-126.6063161,4.34,4.345,4.355,0.005,0.005,0.005,0.005,0.005,-10.08729257,-10.63191209,-11.08564326,-11.44897941,-6.6105157,-6.65871658,-6.87186092,-7.24465114,-9.17826469,-9.54333193,-9.91229187,-10.33338876,1.43498269,1.25973239,1.00732682,0.75212991,-108.923904,-90.746234,-72.66723,-9.640176,-42.628868,-74.558044,-73.013448,-73.791988,-84.219378,-35.05006,-50.481114,-51.039382,3635.534,3615.8008,-6597.7384,-6385.8352,-155.708,-2085.478,-3086.2108,-111.6536,-81.706732,-58.593456,-79.005683,-50.760248,19.94276512,-1.40679264,-3.501742502,112.1647713,0.099713826,-0.007033963,-0.017508713,0.560823856,0,0,0,1,,,,,,,,,,,,,,,
225,4.355,-14.79375041,2.49782738,3.75616271,-124.8993029,4.345,4.35,4.36,0.005,0.005,0.005,0.005,0.005,-10.63191209,-11.08564326,-11.44897941,-11.72807726,-6.65871658,-6.87186092,-7.24465114,-7.78604522,-9.54333193,-9.91229187,-10.33338876,-10.78253591,1.25973239,1.00732682,0.75212991,0.47290772,-90.746234,-72.66723,-55.81957,-42.628868,-74.558044,-108.278816,-73.791988,-84.219378,-89.82943,-50.481114,-51.039382,-55.844438,3615.8008,3369.532,-6385.8352,-6744.1544,-2085.478,-1122.0104,-111.6536,-961.0112,-64.2434,-91.41843,-87.024404,-53.44191,16.58762361,-3.985414972,-5.705094231,116.498237,0.082938118,-0.019927075,-0.028525471,0.582491185,0,0,0,1,,,,,,,,,,,,,,,
226,4.36,-14.70495212,3.99260986,5.04816872,-122.8364874,4.35,4.355,4.365,0.005,0.005,0.005,0.005,0.005,-11.08564326,-11.44897941,-11.72807726,-11.93350582,-6.87186092,-7.24465114,-7.78604522,-8.52121774,-9.91229187,-10.33338876,-10.78253591,-11.26866415,1.00732682,0.75212991,0.47290772,0.13229026,-72.66723,-55.81957,-41.085712,-74.558044,-108.278816,-147.034504,-84.219378,-89.82943,-97.225648,-51.039382,-55.844438,-68.123492,3369.532,2946.7716,-6744.1544,-7751.1376,-1122.0104,-1479.2436,-961.0112,-2455.8108,-48.452641,-127.65666,-93.527539,-61.983965,12.43536212,-8.89565067,-8.240446344,132.8874937,0.062176811,-0.044478253,-0.041202232,0.664437468,0,0,0,1,,,,,,,,,,,,,,,
227,4.365,-12.90098963,5.82879445,6.4150436,-120.3727833,4.355,4.36,4.37,0.005,0.005,0.005,0.005,0.005,-11.44897941,-11.72807726,-11.93350582,-12.08447371,-7.24465114,-7.78604522,-8.52121774,-9.42092469,-10.33338876,-10.78253591,-11.26866415,-11.78042381,0.75212991,0.47290772,0.13229026,-0.24572754,-55.81957,-41.085712,-30.193578,-108.278816,-147.034504,-179.94139,-89.82943,-97.225648,-102.351932,-55.844438,-68.123492,-75.60356,2946.7716,2178.4268,-7751.1376,-6581.3772,-1479.2436,-1025.2568,-2455.8108,-1496.0136,-35.639645,-163.487947,-99.78879,-71.863526,8.024791607,-16.63189935,-11.17271541,150.9781823,0.040123958,-0.083159497,-0.055863577,0.754890911,0,0,0,1,,,,,,,,,,,,,,,
228,4.37,-8.8413354,7.91518706,7.84326385,-117.4605779,4.36,4.365,4.375,0.005,0.005,0.005,0.005,0.005,-11.72807726,-11.93350582,-12.08447371,-12.20426975,-7.78604522,-8.52121774,-9.42092469,-10.41290931,-10.78253591,-11.26866415,-11.78042381,-12.32849813,0.47290772,0.13229026,-0.24572754,-0.69670173,-41.085712,-30.193578,-23.959208,-147.034504,-179.94139,-198.396924,-97.225648,-102.351932,-109.614864,-68.123492,-75.60356,-90.194838,2178.4268,1246.874,-6581.3772,-3691.1068,-1025.2568,-1452.5864,-1496.0136,-2918.2556,-27.076393,-189.169157,-105.983398,-82.899199,4.178169386,-26.13297657,-14.50814984,169.9494781,0.020890847,-0.130664883,-0.072540749,0.84974739,0,0,0,1,,,,,,,,,,,,,,,
229,4.375,-2.83430666,10.08639891,9.31636206,-114.0720899,4.365,4.37,4.38,0.005,0.005,0.005,0.005,0.005,-11.93350582,-12.08447371,-12.20426975,-12.34295077,-8.52121774,-9.42092469,-10.41290931,-11.41026389,-11.26866415,-11.78042381,-12.32849813,-12.95812473,0.13229026,-0.24572754,-0.69670173,-1.17914811,-30.193578,-23.959208,-27.736204,-179.94139,-198.396924,-199.470916,-102.351932,-109.614864,-125.92532,-75.60356,-90.194838,-96.489276,1246.874,-755.3992,-3691.1068,-214.7984,-1452.5864,-3262.0912,-2918.2556,-1258.8876,-25.847706,-198.93392,-117.770092,-93.342057,1.278633887,-35.02050048,-19.14955737,185.8378332,0.006393169,-0.175102502,-0.095747787,0.929189166,0,0,0,1,,,,,,,,,,,,,,,
230,4.38,4.0952698,12.11627725,10.80041971,-110.1842811,4.37,4.375,4.385,0.005,0.005,0.005,0.005,0.005,-12.08447371,-12.20426975,-12.34295077,-12.53060444,-9.42092469,-10.41290931,-11.41026389,-12.45909392,-11.78042381,-12.32849813,-12.95812473,-13.60541863,-0.24572754,-0.69670173,-1.17914811,-1.73206694,-23.959208,-27.736204,-37.530734,-198.396924,-199.470916,-209.766006,-109.614864,-125.92532,-129.45878,-90.194838,-96.489276,-110.583766,-755.3992,-1958.906,-214.7984,-2059.018,-3262.0912,-706.692,-1258.8876,-2818.898,-32.633469,-204.618461,-127.69205,-103.536521,-2.33250793,-43.27044723,-24.07031976,199.1088563,-0.01166254,-0.216352236,-0.120351599,0.995544281,0,0,0,1,,,,,,,,,,,,,,,
231,4.385,10.94068929,13.81775373,12.25310703,-105.7813932,4.375,4.38,4.39,0.005,0.005,0.005,0.005,0.005,-12.20426975,-12.34295077,-12.53060444,-12.76612815,-10.41290931,-11.41026389,-12.45909392,-13.40764721,-12.32849813,-12.95812473,-13.60541863,-14.2554951,-0.69670173,-1.17914811,-1.73206694,-2.41394997,-27.736204,-37.530734,-47.104742,-199.470916,-209.766006,-189.710658,-125.92532,-129.45878,-130.015294,-96.489276,-110.583766,-136.376606,-1958.906,-1914.8016,-2059.018,4011.0696,-706.692,-111.3028,-2818.898,-5158.568,-42.317738,-199.738332,-129.737037,-123.480186,-8.080616528,-48.16995432,-27.74518147,227.9732682,-0.040403083,-0.240849772,-0.138725907,1.139866341,0,0,0,1,,,,,,,,,,,,,,,
232,4.39,16.76906367,15.02120366,13.61005032,-100.8665355,4.38,4.385,4.395,0.005,0.005,0.005,0.005,0.005,-12.34295077,-12.53060444,-12.76612815,-13.08077859,-11.41026389,-12.45909392,-13.40764721,-14.21446417,-12.95812473,-13.60541863,-14.2554951,-14.98113703,-1.17914811,-1.73206694,-2.41394997,-3.15818673,-37.530734,-47.104742,-62.930088,-209.766006,-189.710658,-161.363392,-129.45878,-130.015294,-145.128386,-110.583766,-136.376606,-148.847352,-1914.8016,-3165.0692,4011.0696,5669.4532,-111.3028,-3022.6184,-5158.568,-2494.1492,-55.017415,-175.537025,-137.57184,-142.611979,-16.10224249,-46.02044731,-32.67884094,251.0617076,-0.080511212,-0.230102237,-0.163394205,1.255308538,0,0,0,0,,,,,,,,,,,,,,,
233,4.395,21.11950638,15.64944194,14.80411407,-95.4467166,4.385,4.39,4.4,0.005,0.005,0.005,0.005,0.005,-12.53060444,-12.76612815,-13.08077859,-13.47544578,-12.45909392,-13.40764721,-14.21446417,-14.83774358,-13.60541863,-14.2554951,-14.98113703,-15.75361955,-1.73206694,-2.41394997,-3.15818673,-3.99670347,-47.104742,-62.930088,-78.933438,-189.710658,-161.363392,-124.655882,-130.015294,-145.128386,-154.496504,-136.376606,-148.847352,-167.703348,-3165.0692,-3200.67,5669.4532,7341.502,-3022.6184,-1873.6236,-2494.1492,-3771.1992,-70.931763,-143.009637,-149.812445,-158.27535,-26.14579702,-39.06083537,-38.70861944,263.6644899,-0.130728985,-0.195304177,-0.193543097,1.318322449,0,0,0,0,,,,,,,,,,,,,,,
234,4.4,24.27989593,15.76609969,15.77032046,-89.53929706,4.39,4.395,4.405,0.005,0.005,0.005,0.005,0.005,-12.76612815,-13.08077859,-13.47544578,-13.93965001,-13.40764721,-14.21446417,-14.83774358,-15.29217358,-14.2554951,-14.98113703,-15.75361955,-16.60550346,-2.41394997,-3.15818673,-3.99670347,-4.91477855,-62.930088,-78.933438,-92.840846,-161.363392,-124.655882,-90.886,-145.128386,-154.496504,-170.376782,-148.847352,-167.703348,-183.615016,-3200.67,-2781.4816,7341.502,6753.9764,-1873.6236,-3176.0556,-3771.1992,-3182.3336,-85.887142,-107.770941,-162.436643,-175.659182,-36.39588967,-29.65536753,-44.70971398,274.5123605,-0.181979448,-0.148276838,-0.22354857,1.372561802,0,0,0,0,,,,,,,,,,,,,,,
235,4.405,26.85518887,15.48898401,16.45011586,-83.17747469,4.395,4.4,4.41,0.005,0.005,0.005,0.005,0.005,-13.08077859,-13.47544578,-13.93965001,-14.45652026,-14.21446417,-14.83774358,-15.29217358,-15.46930865,-14.98113703,-15.75361955,-16.60550346,-17.44851806,-3.15818673,-3.99670347,-4.91477855,-6.01524099,-78.933438,-92.840846,-103.37405,-124.655882,-90.886,-35.427014,-154.496504,-170.376782,-168.60292,-167.703348,-183.615016,-220.092488,-2781.4816,-2106.6408,6753.9764,11091.7972,-3176.0556,354.7724,-3182.3336,-7295.4944,-98.107448,-63.156507,-169.489851,-201.853752,-45.98408588,-17.07333656,-48.66200809,293.0352897,-0.229920429,-0.085366683,-0.24331004,1.465176448,0,0,0,0,,,,,,,,,,,,,,,
236,4.41,29.60730435,14.97620815,16.80365257,-76.40231211,4.4,4.405,4.415,0.005,0.005,0.005,0.005,0.005,-13.47544578,-13.93965001,-14.45652026,-14.99863554,-14.83774358,-15.29217358,-15.46930865,-15.56996879,-15.75361955,-16.60550346,-17.44851806,-18.42046799,-3.99670347,-4.91477855,-6.01524099,-7.11978519,-92.840846,-103.37405,-108.423056,-90.886,-35.427014,-20.132028,-170.376782,-168.60292,-194.389986,-183.615016,-220.092488,-220.90884,-2106.6408,-1009.8012,11091.7972,3058.9972,354.7724,-5157.4132,-7295.4944,-163.2704,-105.898553,-27.779521,-181.496453,-220.500664,-54.72254179,-7.261126253,-53.2291098,294.0314399,-0.273612709,-0.036305631,-0.266145549,1.4701572,0,0,0,0,,,,,,,,,,,,,,,
237,4.415,32.93995581,14.33142359,16.80812408,-69.27599517,4.405,4.41,4.42,0.005,0.005,0.005,0.005,0.005,-13.93965001,-14.45652026,-14.99863554,-15.55552561,-15.29217358,-15.46930865,-15.56996879,-15.48138818,-16.60550346,-17.44851806,-18.42046799,-19.42211595,-4.91477855,-6.01524099,-7.11978519,-8.41704474,-103.37405,-108.423056,-111.378014,-35.427014,-20.132028,17.716122,-168.60292,-194.389986,-200.329592,-220.092488,-220.90884,-259.45191,-1009.8012,-590.9916,3058.9972,7569.63,-5157.4132,-1187.9212,-163.2704,-7708.614,-109.900535,-1.207953,-197.359789,-240.180375,-63.18299179,-0.302145922,-57.8968966,290.4007004,-0.315914959,-0.00151073,-0.289484483,1.452003502,0,0,0,0,,,,,,,,,,,,,,,
238,4.42,36.73886223,13.56788737,16.47240008,-61.88169141,4.41,4.415,4.425,0.005,0.005,0.005,0.005,0.005,-14.45652026,-14.99863554,-15.55552561,-16.14775349,-15.46930865,-15.56996879,-15.48138818,-15.15933225,-17.44851806,-18.42046799,-19.42211595,-20.41952106,-6.01524099,-7.11978519,-8.41704474,-10.01901626,-108.423056,-111.378014,-118.445576,-20.132028,17.716122,64.411186,-194.389986,-200.329592,-199.481022,-220.90884,-259.45191,-320.394304,-590.9916,-1413.5124,7569.63,9339.0128,-1187.9212,169.714,-7708.614,-12188.4788,-114.911795,41.063654,-199.905307,-289.923107,-73.68306428,9.724050134,-57.47229941,313.1283385,-0.368415321,0.048620251,-0.287361497,1.565641692,0,0,0,0,,,,,,,,,,,,,,,
239,4.425,40.71118464,12.67690098,15.80340087,-54.31494494,4.415,4.42,4.43,0.005,0.005,0.005,0.005,0.005,-14.99863554,-15.55552561,-16.14775349,-16.72436784,-15.56996879,-15.48138818,-15.15933225,-14.75790231,-18.42046799,-19.42211595,-20.41952106,-21.51709559,-7.11978519,-8.41704474,-10.01901626,-11.65204047,-111.378014,-118.445576,-115.32287,17.716122,64.411186,80.285988,-200.329592,-199.481022,-219.514906,-259.45191,-320.394304,-326.604842,-1413.5124,624.5412,9339.0128,3174.9604,169.714,-4006.7768,-12188.4788,-1242.1076,-116.884223,72.348587,-209.497964,-323.499573,-83.0514084,16.00738975,-57.78401716,306.6693855,-0.415257042,0.080036949,-0.288920086,1.533346928,0,0,0,0,,,,,,,,,,,,,,,
240,4.43,44.540414,11.64701231,14.85740365,-46.70604652,4.42,4.425,4.435,0.005,0.005,0.005,0.005,0.005,-15.55552561,-16.14775349,-16.72436784,-17.25832522,-15.48138818,-15.15933225,-14.75790231,-14.31290914,-19.42211595,-20.41952106,-21.51709559,-22.68035472,-8.41704474,-10.01901626,-11.65204047,-13.43037468,-118.445576,-115.32287,-106.791476,64.411186,80.285988,88.998634,-199.481022,-219.514906,-232.651826,-320.394304,-326.604842,-355.666842,624.5412,1706.2788,3174.9604,1742.5292,-4006.7768,-2627.384,-1242.1076,-5812.4,-111.057173,84.642311,-226.083366,-341.135842,-86.33327804,17.20598003,-58.625816,278.0851686,-0.43166639,0.0860299,-0.29312908,1.390425843,0,0,0,0,,,,,,,,,,,,,,,
