,time,knee_angle_r_moment,ankle_angle_r_moment,knee_angle_l_moment,ankle_angle_l_moment,time_prev_prev,time_prev,knee_angle_r_prev_prev,knee_angle_r_prev,knee_angle_r,ankle_angle_r_prev_prev,ankle_angle_r_prev,ankle_angle_r,knee_angle_l_prev_prev,knee_angle_l_prev,knee_angle_l,ankle_angle_l_prev_prev,ankle_angle_l_prev,ankle_angle_l,delta_t_prev,delta_t,del_delta_t,knee_angular_vel_r_prev,knee_angular_vel_r,knee_angular_acc_r,ankle_angular_vel_r_prev,ankle_angular_vel_r,ankle_angular_acc_r,knee_angular_vel_l_prev,knee_angular_vel_l,knee_angular_acc_l,ankle_angular_vel_l_prev,ankle_angular_vel_l,ankle_angular_acc_l,knee_r_sin,knee_r_sin2,knee_r_cos,knee_r_cos2,ankle_r_sin,ankle_r_sin2,ankle_r_cos,ankle_r_cos2,knee_l_sin,knee_l_sin2,knee_l_cos,knee_l_cos2,ankle_l_sin,ankle_l_sin2,ankle_l_cos,ankle_l_cos2,knee_angle_r_^2,knee_angle_r_^3,ankle_angle_r_^2,ankle_angle_r_^3,knee_angle_l_^2,knee_angle_l_^3,ankle_angle_l_^2,ankle_angle_l_^3,knee_angle_r_tan,ankle_angle_r_tan,knee_angle_l_tan,ankle_angle_l_tan
113,3.795,5.05638234,-4.72023783,68.78357145,-3.143923,3.785,3.79,-28.29954617,-29.63667109,-31.05716055,-23.69383424,-25.87052541,-27.74268613,-19.47556549,-19.80587234,-20.0234136,-17.01092593,-16.41241192,-15.9506649,0.005,0.005,0.005,-267.424984,-284.097892,-3334.5816,-435.338234,-374.432144,12181.218,-66.06137,-43.508252,4510.6236,119.702802,92.349404,-5470.6796,-0.515892963,-0.883882562,0.856653052,0.467708902,-0.465501547,-0.823981557,0.885047066,0.56661662,-0.342404115,-0.643413474,0.939552778,0.765518844,-0.27480955,-0.528458039,0.96149868,0.848959423,964.5472214,-29956.09791,769.6566337,-21352.34242,400.9370922,-8028.129225,254.4237108,-4058.227353,-0.602219255,-0.525962476,-0.364433082,-0.285813757
114,3.8,3.50607589,-2.06956801,70.09830994,-4.4107951,3.79,3.795,-29.63667109,-31.05716055,-32.47870124,-25.87052541,-27.74268613,-29.54320476,-19.80587234,-20.0234136,-20.21747807,-16.41241192,-15.9506649,-15.34335283,0.005,0.005,0.005,-284.097892,-284.308138,-42.0492,-374.432144,-360.103726,2865.6836,-43.508252,-38.812894,939.0716,92.349404,121.462414,5822.602,-0.536986054,-0.905993334,0.84359112,0.423291955,-0.493079725,-0.85794307,0.869984129,0.513744769,-0.34558447,-0.648584395,0.938387646,0.761142748,-0.264602806,-0.510343393,0.964357483,0.85997071,1054.866034,-34260.67877,872.8009475,-25785.33711,408.7464195,-8263.821773,235.4184761,-3612.108741,-0.63654778,-0.566768644,-0.368274744,-0.274382489
115,3.805,-3.80773302,1.95500438,70.88725583,-5.59797307,3.795,3.8,-31.05716055,-32.47870124,-33.93504543,-27.74268613,-29.54320476,-31.07587121,-20.0234136,-20.21747807,-20.32547323,-15.9506649,-15.34335283,-14.84067137,0.005,0.005,0.005,-284.308138,-291.268838,-1392.14,-360.103726,-306.53329,10714.0872,-38.812894,-21.599032,3442.7724,121.462414,100.536292,-4185.2244,-0.558252688,-0.926332111,0.829670981,0.376707872,-0.516172686,-0.884187846,0.856484535,0.467131516,-0.347352595,-0.651449091,0.937734597,0.75869235,-0.256131992,-0.495175789,0.966641817,0.868792805,1151.587308,-39079.16762,965.7097715,-30010.27248,413.124862,-8396.958324,220.2455267,-3268.591483,-0.672860328,-0.602664339,-0.370416743,-0.264970942
116,3.81,-3.56605721,2.06704058,71.13990501,-6.71410105,3.8,3.805,-32.47870124,-33.93504543,-35.42984728,-29.54320476,-31.07587121,-32.25767621,-20.21747807,-20.32547323,-20.34183123,-15.34335283,-14.84067137,-14.43801395,0.005,0.005,0.005,-291.268838,-298.96037,-1538.3064,-306.53329,-236.361,14034.458,-21.599032,-3.2716,3665.4864,100.536292,80.531484,-4000.9616,-0.579705721,-0.944718493,0.814825918,0.327882554,-0.533727818,-0.902700608,0.845656323,0.430269233,-0.347620305,-0.6518822,0.937635389,0.758320247,-0.249332457,-0.482916054,0.96841795,0.875666652,1255.274078,-44474.16889,1040.557674,-33565.97254,413.7900978,-8417.248334,208.4562468,-3009.6942,-0.711447326,-0.631140338,-0.370741451,-0.257463688
117,3.815,-3.11783057,2.17426055,70.8687149,-7.77368678,3.805,3.81,-33.93504543,-35.42984728,-36.95618936,-31.07587121,-32.25767621,-33.25680812,-20.32547323,-20.34183123,-20.32631483,-14.84067137,-14.43801395,-13.92947412,0.005,0.005,0.005,-298.96037,-305.268416,-1261.6092,-236.361,-199.826382,7306.9236,-3.2716,3.10328,1274.976,80.531484,101.707966,4235.2964,-0.601204179,-0.960839045,0.799095448,0.277107071,-0.548392597,-0.91715481,0.836220999,0.39853112,-0.347366369,-0.65147138,0.937729495,0.758673211,-0.240727367,-0.467296486,0.970592775,0.884100669,1365.759932,-50473.28267,1106.015286,-36782.53816,413.1590746,-8398.001425,194.0302493,-2702.739336,-0.752355904,-0.655798643,-0.370433447,-0.248020976
118,3.82,-2.48735277,2.2723996,70.1119987,-8.79206255,3.81,3.815,-35.42984728,-36.95618936,-38.50040485,-32.25767621,-33.25680812,-33.96143758,-20.34183123,-20.32631483,-20.24724344,-14.43801395,-13.92947412,-13.48913165,0.005,0.005,0.005,-305.268416,-308.843098,-714.9364,-199.826382,-140.925892,11780.098,3.10328,15.814278,2542.1996,101.707966,88.068494,-2727.8944,-0.622520167,-0.974373244,0.782603758,0.224937285,-0.5586348,-0.926678763,0.829413745,0.37585432,-0.346071919,-0.649374877,0.938207987,0.760468453,-0.233260912,-0.45365244,0.972414185,0.891178694,1482.281174,-57068.42529,1153.379243,-39170.41715,409.9508669,-8300.375001,181.9566727,-2454.437512,-0.795447453,-0.673529712,-0.368864819,-0.239878146
119,3.825,-1.77141175,2.3522275,68.91903517,-9.78929695,3.815,3.82,-36.95618936,-38.50040485,-40.06950708,-33.25680812,-33.96143758,-34.37939319,-20.32631483,-20.24724344,-20.11814266,-13.92947412,-13.48913165,-13.11012612,0.005,0.005,0.005,-308.843098,-313.820446,-995.4696,-140.925892,-83.591122,11466.954,15.814278,25.820156,2001.1756,88.068494,75.801106,-2453.4776,-0.643716446,-0.985226169,0.765264096,0.171258274,-0.564670209,-0.932063439,0.825316639,0.362295109,-0.343957041,-0.645941269,0.938985385,0.763387108,-0.226823439,-0.441822978,0.973935895,0.897102255,1605.565398,-64334.21407,1181.942676,-40634.47199,404.7396641,-8142.610302,171.8754069,-2253.308261,-0.841169015,-0.684186145,-0.366307129,-0.232893602
120,3.83,-1.36824287,2.38025516,67.35372306,-10.78424779,3.82,3.825,-38.50040485,-40.06950708,-41.63030941,-33.96143758,-34.37939319,-34.57784878,-20.24724344,-20.11814266,-19.91873666,-13.48913165,-13.11012612,-12.66783844,0.005,0.005,0.005,-313.820446,-312.160466,331.996,-83.591122,-39.691118,8780.0008,25.820156,39.8812,2812.2088,75.801106,88.457536,2531.286,-0.664321704,-0.993090224,0.74744677,0.117353347,-0.567525468,-0.93455082,0.823355842,0.355829685,-0.340687022,-0.640612045,0.940176767,0.767864707,-0.219298578,-0.427920734,0.975657795,0.903816268,1733.082662,-72148.76743,1195.627626,-41342.23126,396.7560701,-7902.879679,160.4741307,-2032.860362,-0.88878798,-0.689283344,-0.362364859,-0.224769974
121,3.835,-0.81659975,2.38906567,65.4907151,-11.79180463,3.825,3.83,-40.06950708,-41.63030941,-43.19353246,-34.37939319,-34.57784878,-34.50779204,-20.11814266,-19.91873666,-19.69695327,-13.11012612,-12.66783844,-12.25935951,0.005,0.005,0.005,-312.160466,-312.64461,-96.8288,-39.691118,14.011348,10740.4932,39.8812,44.356678,895.0956,88.457536,81.695786,-1352.35,-0.684464816,-0.998012527,0.729045894,0.063015832,-0.56651831,-0.933677866,0.824049152,0.358114008,-0.337045195,-0.634648329,0.941488469,0.772801073,-0.212337304,-0.414990513,0.977196433,0.909825738,1865.681246,-80585.36348,1190.787711,-41091.45471,387.9699681,-7641.826332,150.2918956,-1842.48238,-0.938850107,-0.687481213,-0.357991846,-0.217292345
122,3.84,-0.1479012,2.3771879,63.41070595,-12.82484421,3.83,3.835,-41.63030941,-43.19353246,-44.73498925,-34.57784878,-34.50779204,-34.22524497,-19.91873666,-19.69695327,-19.4326944,-12.66783844,-12.25935951,-11.87591197,0.005,0.005,0.005,-312.64461,-308.291358,870.6504,14.011348,56.509414,8499.6132,44.356678,52.851774,1699.0192,81.695786,76.689508,-1001.2556,-0.703828641,-0.999957213,0.710369794,0.009250488,-0.562447741,-0.930100522,0.826832836,0.367305076,-0.332699304,-0.627492822,0.943032965,0.778622346,-0.205792787,-0.402775827,0.97859559,0.915298658,2001.219263,-89524.52223,1171.367393,-40090.33598,377.6296116,-7338.360839,141.0372851,-1674.946383,-0.990791904,-0.680243596,-0.352797109,-0.210294006
123,3.845,0.60157325,2.34393013,61.19239052,-13.89284209,3.835,3.84,-43.19353246,-44.73498925,-46.25232712,-34.50779204,-34.22524497,-33.73849018,-19.69695327,-19.4326944,-19.143111,-12.25935951,-11.87591197,-11.49749389,0.005,0.005,0.005,-308.291358,-303.467574,964.7568,56.509414,97.350958,8168.3088,52.851774,57.91668,1012.9812,76.689508,75.683616,-201.1784,-0.722392048,-0.999044675,0.691483716,-0.043700542,-0.555403193,-0.923725708,0.831581201,0.383054587,-0.327928813,-0.619590298,0.944702436,0.784925387,-0.199325072,-0.390650601,0.979933424,0.920539031,2139.277764,-98946.57494,1138.28572,-38404.04157,366.4586988,-7015.159547,132.1923658,-1519.880918,-1.044698568,-0.667888105,-0.34712392,-0.203406749
124,3.85,1.39297864,2.28950374,58.90810887,-15.00046013,3.84,3.845,-44.73498925,-46.25232712,-47.71725411,-34.22524497,-33.73849018,-33.10328285,-19.4326944,-19.143111,-18.81213639,-11.87591197,-11.49749389,-11.14946714,0.005,0.005,0.005,-303.467574,-292.985398,2096.4352,97.350958,127.041466,5938.1016,57.91668,66.194922,1655.6484,75.683616,69.60535,-1215.6532,-0.739833733,-0.995505104,0.67278975,-0.094707905,-0.546149959,-0.915005905,0.837687425,0.403440446,-0.322466207,-0.610480755,0.946580977,0.79203109,-0.193369108,-0.37943895,0.981126082,0.925216776,2276.93634,-108649.1499,1095.827335,-36275.48224,353.8964756,-6657.548766,124.3106175,-1385.997145,-1.099650721,-0.651973447,-0.340664154,-0.197088949
125,3.855,2.18718974,2.21506358,56.60283843,-16.15105842,3.845,3.85,-46.25232712,-47.71725411,-49.15491927,-33.73849018,-33.10328285,-32.28700009,-19.143111,-18.81213639,-18.48430942,-11.49749389,-11.14946714,-10.80548301,0.005,0.005,0.005,-292.985398,-287.533032,1090.4732,127.041466,163.256552,7243.0172,66.194922,65.565394,-125.9056,69.60535,68.796826,-161.7048,-0.756480705,-0.989500986,0.654016011,-0.144526115,-0.534160553,-0.903140557,0.845383051,0.429345007,-0.317044944,-0.601377517,0.948410514,0.798965007,-0.187475315,-0.368302499,0.982269314,0.929706012,2416.206088,-118768.4152,1042.450375,-33657.59535,341.6696947,-6315.528357,116.7584631,-1261.631589,-1.156670009,-0.631856236,-0.334290836,-0.190859383
126,3.86,2.9469679,2.122664,54.29628346,-17.34639592,3.85,3.855,-47.71725411,-49.15491927,-50.47587766,-33.10328285,-32.28700009,-31.47852038,-18.81213639,-18.48430942,-18.09775853,-11.14946714,-10.80548301,-10.53292503,0.005,0.005,0.005,-287.533032,-264.191678,4668.2708,163.256552,161.695942,-312.122,65.565394,77.310178,2348.9568,68.796826,54.511596,-2857.046,-0.771356717,-0.981787502,0.636403029,-0.18998237,-0.522178882,-0.890665881,0.852835984,0.454658431,-0.310639244,-0.590542528,0.950527885,0.80700652,-0.182800523,-0.359440677,0.983150024,0.933167938,2547.814226,-128603.1591,990.8972453,-31191.97913,327.5288638,-5927.538289,110.9425097,-1168.549137,-1.212056955,-0.612285236,-0.326807082,-0.185933498
127,3.865,3.63889221,2.01513994,51.98879464,-18.58711074,3.855,3.86,-49.15491927,-50.47587766,-51.74804857,-32.28700009,-31.47852038,-30.59024,-18.48430942,-18.09775853,-17.67909354,-10.80548301,-10.53292503,-10.24460392,0.005,0.005,0.005,-264.191678,-254.434182,1951.4992,161.695942,177.656076,3192.0268,77.310178,83.732998,1284.564,54.511596,57.664222,630.5252,-0.785295845,-0.97238582,0.619120696,-0.233379128,-0.508894786,-0.876142501,0.860828727,0.482052194,-0.303685427,-0.57868616,0.952772355,0.815550322,-0.177850868,-0.350030945,0.984057452,0.936738137,2677.860531,-138574.0568,935.7627833,-28625.20812,312.5503484,-5525.606845,104.9519095,-1075.190743,-1.268405094,-0.591168452,-0.318738706,-0.1807322
128,3.87,4.23495486,1.89593038,49.67980504,-19.87513532,3.86,3.865,-50.47587766,-51.74804857,-52.95545471,-31.47852038,-30.59024,-29.65952995,-18.09775853,-17.67909354,-17.28550791,-10.53292503,-10.24460392,-10.00343227,0.005,0.005,0.005,-254.434182,-241.481228,2590.5908,177.656076,186.14201,1697.1868,83.732998,78.717126,-1003.1744,57.664222,48.23433,-1885.9784,-0.79816738,-0.961689129,0.60243575,-0.274142334,-0.494845,-0.86002206,0.868981258,0.510256853,-0.297133372,-0.567427273,0.954835985,0.823423518,-0.173707172,-0.342132724,0.984797349,0.939651637,2804.280184,-148501.9323,879.6877169,-26091.12418,298.7887837,-5164.715884,100.0686572,-1001.030034,-1.324900424,-0.569454168,-0.311187866,-0.176388748
129,3.875,4.71376513,1.76886419,47.37255174,-21.21397321,3.865,3.87,-51.74804857,-52.95545471,-54.06312607,-30.59024,-29.65952995,-28.75488679,-17.67909354,-17.28550791,-16.87054054,-10.24460392,-10.00343227,-9.77736405,0.005,0.005,0.005,-241.481228,-221.534272,3989.3912,186.14201,180.928632,-1042.6756,78.717126,82.993474,855.2696,48.23433,45.213644,-604.1372,-0.8096641,-0.950373284,0.586893555,-0.31111191,-0.481063544,-0.843483087,0.876685729,0.537155734,-0.290210196,-0.555440796,0.956962926,0.831556085,-0.169820179,-0.334707104,0.985475067,0.942322214,2922.8216,-158016.8727,826.8435143,-23775.79165,284.6151381,-4801.611226,95.59684777,-934.6851826,-1.379575723,-0.548729753,-0.303261691,-0.172323161
130,3.88,5.06131326,1.63792858,45.07929655,-22.60512641,3.87,3.875,-52.95545471,-54.06312607,-55.084817,-29.65952995,-28.75488679,-27.89031502,-17.28550791,-16.87054054,-16.45806331,-10.00343227,-9.77736405,-9.56765711,0.005,0.005,0.005,-221.534272,-204.338186,3439.2172,180.928632,172.914354,-1602.8556,82.993474,82.495446,-99.6056,45.213644,41.941388,-654.4512,-0.820000232,-0.938675894,0.572363188,-0.344800762,-0.46778042,-0.826890504,0.883844714,0.562362957,-0.283313477,-0.54341075,0.959027358,0.839466948,-0.166212135,-0.327800255,0.986090019,0.944747052,3034.337064,-167145.9019,777.8696719,-21695.03019,270.8678479,-4457.96019,91.54006257,-875.8239305,-1.432657182,-0.529256342,-0.295417512,-0.168556757
131,3.885,5.27123835,1.50704083,42.80639187,-24.04853169,3.875,3.88,-54.06312607,-55.084817,-56.02587318,-28.75488679,-27.89031502,-27.07634369,-16.87054054,-16.45806331,-16.0508607,-9.77736405,-9.56765711,-9.36897914,0.005,0.005,0.005,-204.338186,-188.211236,3225.39,172.914354,162.794266,-2024.0176,82.495446,81.440522,-210.9848,41.941388,39.735594,-441.1588,-0.829290004,-0.926845153,0.558818476,-0.375443821,-0.455177317,-0.810580507,0.890400814,0.58562722,-0.276490546,-0.53142403,0.961016638,0.847105956,-0.162791792,-0.321240444,0.986660444,0.946997665,3138.898466,-175859.5274,733.1283876,-19850.43619,257.6301292,-4135.185316,87.77777013,-822.3880973,-1.484006058,-0.511204965,-0.287706305,-0.164992722
132,3.89,5.34458929,1.37984336,40.55593759,-25.54035603,3.88,3.885,-55.084817,-56.02587318,-56.8976239,-27.89031502,-27.07634369,-26.29102456,-16.45806331,-16.0508607,-15.66192409,-9.56765711,-9.36897914,-9.14773338,0.005,0.005,0.005,-188.211236,-174.350144,2772.2184,162.794266,157.063826,-1146.088,81.440522,77.787322,-730.64,39.735594,44.249152,902.7116,-0.837696069,-0.914993135,0.546136701,-0.403469407,-0.44293075,-0.79422429,0.896555827,0.607624702,-0.269960629,-0.519874718,0.962871361,0.854242517,-0.158980631,-0.313917336,0.987281702,0.949450318,3237.339605,-184196.9313,691.2179724,-18172.82869,245.2958662,-3841.805236,83.68102599,-765.4917147,-1.533857854,-0.494035883,-0.280370401,-0.161028642
133,3.895,5.28913874,1.25953752,38.32686744,-27.07250286,3.885,3.89,-56.02587318,-56.8976239,-57.69346878,-27.07634369,-26.29102456,-25.5592052,-16.0508607,-15.66192409,-15.27026229,-9.36897914,-9.14773338,-8.95175839,0.005,0.005,0.005,-174.350144,-159.168976,3036.2336,157.063826,146.363872,-2139.9908,77.787322,78.33236,109.0076,44.249152,39.194998,-1010.8308,-0.845200916,-0.903433059,0.534448698,-0.428729178,-0.431443531,-0.778444887,0.902139944,0.627712959,-0.263372389,-0.508147655,0.964694244,0.861269969,-0.155602801,-0.307415026,0.987819704,0.951575537,3328.53634,-192034.8074,653.2729705,-16697.1379,233.1809104,-3560.733663,80.13397827,-717.3400123,-1.581444428,-0.478244572,-0.273011258,-0.157521459
134,3.9,5.11834245,1.14876534,36.12505378,-28.6332636,3.89,3.895,-56.8976239,-57.69346878,-58.41835282,-26.29102456,-25.5592052,-24.87366969,-15.66192409,-15.27026229,-14.88119622,-9.14773338,-8.95175839,-8.76908253,0.005,0.005,0.005,-159.168976,-144.976808,2838.4336,146.363872,137.107102,-1851.354,78.33236,77.813214,-103.8292,39.194998,36.535172,-531.9652,-0.851894732,-0.892296788,0.523713056,-0.451449269,-0.420618936,-0.763202465,0.907237406,0.646159421,-0.256815626,-0.496404274,0.966460415,0.868091468,-0.152452554,-0.301341009,0.988310791,0.953516437,3412.703946,-199364.5432,618.6994438,-15389.3256,221.4500009,-3295.440917,76.89680842,-674.3144593,-1.62664406,-0.463626096,-0.265728034,-0.154255681
135,3.905,4.85001485,1.04954109,33.96168388,-30.20939934,3.895,3.9,-57.69346878,-58.41835282,-59.00966444,-25.5592052,-24.87366969,-24.33975968,-15.27026229,-14.88119622,-14.46122367,-8.95175839,-8.76908253,-8.673766,0.005,0.005,0.005,-144.976808,-118.262324,5342.8968,137.107102,106.782002,-6065.02,77.813214,83.99451,1236.2592,36.535172,19.063306,-3494.3732,-0.857254163,-0.882789165,0.514893484,-0.469769401,-0.412146716,-0.751028165,0.911117492,0.660270169,-0.249724729,-0.483625336,0.968316869,0.875275119,-0.150808203,-0.298166832,0.988563041,0.954513772,3482.140497,-205479.9423,592.4239013,-14419.45539,209.12699,-3024.232178,75.23421662,-652.5639902,-1.664915541,-0.452352984,-0.257895671,-0.152552945
136,3.91,4.50479058,0.96322932,31.85359304,-31.78612161,3.9,3.905,-58.41835282,-59.00966444,-59.63286466,-24.87366969,-24.33975968,-23.68264158,-14.88119622,-14.46122367,-14.08617614,-8.76908253,-8.673766,-8.4771921,0.005,0.005,0.005,-118.262324,-124.640044,-1275.544,106.782002,131.42362,4928.3236,83.99451,75.009506,-1797.0008,19.063306,39.31478,4050.2948,-0.862803787,-0.872361834,0.505538946,-0.488860748,-0.401670348,-0.735686817,0.915784326,0.677321864,-0.243381002,-0.472125442,0.969930765,0.881531376,-0.147415699,-0.291610254,0.989074624,0.956537223,3556.078548,-212059.1507,560.8675122,-13282.82427,198.4203582,-2794.984116,71.8627859,-609.1946409,-1.706700924,-0.438608017,-0.25092616,-0.149044061
137,3.915,4.11040102,0.89123195,29.81456948,-33.34937105,3.905,3.91,-59.00966444,-59.63286466,-60.13386973,-24.33975968,-23.68264158,-23.14611553,-14.46122367,-14.08617614,-13.69696161,-8.673766,-8.4771921,-8.34052649,0.005,0.005,0.005,-124.640044,-100.201014,4887.806,131.42362,107.30521,-4823.682,75.009506,77.842906,566.68,39.31478,27.333122,-2396.3316,-0.867191273,-0.863679489,0.497975197,-0.504041407,-0.393077324,-0.72287346,0.91950542,0.690980434,-0.236786625,-0.460105621,0.971561678,0.887864189,-0.145056077,-0.287043764,0.989423435,0.957917469,3616.082289,-217449.0213,535.7426641,-12400.3616,187.6067573,-2569.642553,69.56438213,-580.2035719,-1.74143467,-0.427487773,-0.243717542,-0.146606672
138,3.92,3.68389439,0.83330327,27.85435272,-34.88761377,3.91,3.915,-59.63286466,-60.13386973,-60.60880584,-23.68264158,-23.14611553,-22.54861869,-14.08617614,-13.69696161,-13.31910992,-8.4771921,-8.34052649,-8.17274811,0.005,0.005,0.005,-100.201014,-94.987222,1042.7584,107.30521,119.499368,2438.8316,77.842906,75.570338,-454.5136,27.333122,33.555676,1244.5108,-0.871289248,-0.855204988,0.49076985,-0.518289908,-0.383467258,-0.708305802,0.923554472,0.705905724,-0.23037431,-0.448355445,0.97310209,0.893855355,-0.142158145,-0.281428762,0.989843958,0.959582124,3673.427345,-222642.0447,508.4402048,-11464.62431,177.3986891,-2362.792639,66.79381167,-545.8889981,-1.775352027,-0.415208058,-0.23674218,-0.143616723
139,3.925,3.23670294,0.78809954,25.97679218,-36.39213221,3.915,3.92,-60.13386973,-60.60880584,-61.04412844,-23.14611553,-22.54861869,-21.94675024,-13.69696161,-13.31910992,-12.9329837,-8.34052649,-8.17274811,-8.01746562,0.005,0.005,0.005,-94.987222,-87.06452,1584.5404,119.499368,120.37369,174.8644,75.570338,77.225244,330.9812,33.555676,31.056498,-499.8356,-0.874992842,-0.847230817,0.484135856,-0.531224946,-0.373744722,-0.693320086,0.927531607,0.720629765,-0.223811224,-0.436267391,0.974632513,0.899817072,-0.13947496,-0.276223352,0.990225598,0.961093471,3726.385617,-227473.9622,481.6598461,-10570.86834,167.2620674,-2163.197591,64.27975497,-515.3607255,-1.807329142,-0.402945538,-0.229636525,-0.140851702
140,3.93,2.78891174,0.75510947,24.1809396,-37.85832337,3.92,3.925,-60.60880584,-61.04412844,-61.43293482,-22.54861869,-21.94675024,-21.34139134,-13.31910992,-12.9329837,-12.54753969,-8.17274811,-8.01746562,-7.86526027,0.005,0.005,0.005,-87.06452,-77.761276,1860.6488,120.37369,121.07178,139.618,77.225244,77.088802,-27.2884,31.056498,30.44107,-123.0856,-0.878257993,-0.839943278,0.478187096,-0.542674203,-0.363924203,-0.677938798,0.931428566,0.735118348,-0.217249596,-0.42412165,0.976116086,0.905605226,-0.136843952,-0.271113218,0.990592617,0.962547465,3774.005481,-231848.2327,455.4549843,-9720.043058,157.4407523,-1975.494088,61.86231911,-486.5632407,-1.83664093,-0.390716172,-0.222565327,-0.138143521
141,3.935,2.3566116,0.73344648,22.45935913,-39.28672831,3.925,3.93,-61.04412844,-61.43293482,-61.80235675,-21.94675024,-21.34139134,-20.70076705,-12.9329837,-12.54753969,-12.16605037,-8.01746562,-7.86526027,-7.68859402,0.005,0.005,0.005,-77.761276,-73.884386,775.378,121.07178,128.124858,1410.6156,77.088802,76.297864,-158.1876,30.44107,35.33325,978.436,-0.881322889,-0.832875713,0.472514514,-0.553460069,-0.353487367,-0.661331949,0.935439299,0.750093363,-0.210745608,-0.41202492,0.97754094,0.911172577,-0.133788906,-0.265172248,0.991009853,0.964201057,3819.5313,-236056.036,428.5217565,-8870.729056,148.0127816,-1800.730956,59.114478,-454.5072221,-1.865176334,-0.377883811,-0.215587501,-0.135002599
142,3.94,1.95175317,0.72195022,20.80281905,-40.68052673,3.93,3.935,-61.43293482,-61.80235675,-62.09971361,-21.34139134,-20.70076705,-20.06318269,-12.54753969,-12.16605037,-11.77163422,-7.86526027,-7.68859402,-7.58750813,0.005,0.005,0.005,-73.884386,-59.471372,2882.6028,128.124858,127.516872,-121.5972,76.297864,78.88323,517.0732,35.33325,20.217178,-3023.2144,-0.883763291,-0.827086193,0.467934232,-0.56207511,-0.343056177,-0.64447555,0.939314888,0.764624918,-0.204011413,-0.399441498,0.97896851,0.916758687,-0.132040278,-0.26176836,0.991244352,0.96513073,3856.37443,-239479.7477,402.5312997,-8076.059003,138.5713722,-1631.211507,57.57027962,-436.8149647,-1.888648514,-0.365219568,-0.208394254,-0.133206588
