time,knee_angle_r_moment,ankle_angle_r_moment,knee_angle_l_moment,ankle_angle_l_moment,time_prev,knee_angle_r_prev,knee_angle_r,ankle_angle_r_prev,ankle_angle_r,knee_angle_l_prev,knee_angle_l,ankle_angle_l_prev,ankle_angle_l,delta_t,knee_angular_vel_r,ankle_angular_vel_r,knee_angular_vel_l,ankle_angular_vel_l
4.235,-12.5234828,-115.6458442,-26.39189527,-0.15279737,4.23,-6.55161529,-6.76540032,4.09623347,4.17313909,-11.67680656,-10.09448557,-12.79009299,-12.92280067,0.005,-42.757006,15.381124,316.464198,-26.541536
4.24,-12.32686236,-116.5746042,-27.9198745,-0.40501782,4.235,-6.76540032,-6.98741491,4.17313909,4.23222366,-10.09448557,-8.56058018,-12.92280067,-13.02384269,0.005,-44.402918,11.816914,306.781078,-20.208404
4.245,-12.04273135,-117.4347358,-29.30452811,-0.65025839,4.24,-6.98741491,-7.21398836,4.23222366,4.26667069,-8.56058018,-7.0928749,-13.02384269,-13.10895996,0.005,-45.31469,6.889406,293.541056,-17.023454
4.25,-11.66051043,-118.2228878,-30.49953379,-0.88130491,4.245,-7.21398836,-7.45061258,4.26667069,4.3113122,-7.0928749,-5.71909783,-13.10895996,-13.18588701,0.005,-47.324844,8.928302,274.755414,-15.38541
4.255,-11.17419981,-118.9361083,-31.45976696,-1.0911344,4.25,-7.45061258,-7.70744163,4.3113122,4.3335438,-5.71909783,-4.4472814,-13.18588701,-13.19201462,0.005,-51.36581,4.44632,254.363286,-1.225522
4.26,-10.58432154,-119.5715835,-32.14359874,-1.27322853,4.255,-7.70744163,-7.96497571,4.3335438,4.3328059,-4.4472814,-3.33555053,-13.19201462,-13.21503614,0.005,-51.506816,-0.14758,222.346174,-4.604304
4.265,-9.89763492,-120.1267326,-32.51524752,-1.42188046,4.26,-7.96497571,-8.23767288,4.3328059,4.32422358,-3.33555053,-2.40437011,-13.21503614,-13.19912246,0.005,-54.539434,-1.716464,186.236084,3.182736
4.27,-9.12309933,-120.5987453,-32.54703167,-1.53247491,4.265,-8.23767288,-8.52845304,4.32422358,4.31391465,-2.40437011,-1.68105454,-13.19912246,-13.16116517,0.005,-58.156032,-2.061786,144.663114,7.591458
4.275,-8.26959762,-120.9842322,-32.22138076,-1.60171898,4.27,-8.52845304,-8.82883791,4.31391465,4.29963883,-1.68105454,-1.18227903,-13.16116517,-13.13082469,0.005,-60.076974,-2.855164,99.755102,6.068096
4.28,-7.34512015,-121.2788732,-31.53243636,-1.62780135,4.275,-8.82883791,-9.14423893,4.29963883,4.26942622,-1.18227903,-0.92277951,-13.13082469,-13.0374248,0.005,-63.080204,-6.042522,51.899904,18.679978
4.285,-6.35747991,-121.4773369,-30.4870568,-1.61046108,4.28,-9.14423893,-9.49233725,4.26942622,4.24719188,-0.92277951,-0.92966624,-13.0374248,-12.86149798,0.005,-69.619664,-4.446868,-1.377346,35.185364
4.29,-5.31353701,-121.5727802,-29.1050779,-1.5509564,4.285,-9.49233725,-9.82827008,4.24719188,4.16906505,-0.92966624,-1.12103759,-12.86149798,-12.75790751,0.005,-67.186566,-15.625366,-38.27427,20.718094
4.295,-4.21986548,-121.5565287,-27.41879935,-1.45193413,4.29,-9.82827008,-10.20564055,4.16906505,4.11617357,-1.12103759,-1.51241555,-12.75790751,-12.62631328,0.005,-75.474094,-10.578296,-78.275592,26.318846
4.3,-3.07072376,-121.4172966,-25.47175763,-1.31721285,4.295,-10.20564055,-10.57682035,4.11617357,4.04195596,-1.51241555,-2.10884531,-12.62631328,-12.44479107,0.005,-74.23596,-14.843522,-119.285952,36.304442
4.305,-1.85876704,-121.1412054,-23.3168428,-1.15150374,4.3,-10.57682035,-10.93421816,4.04195596,3.91133326,-2.10884531,-2.79102186,-12.44479107,-12.33459628,0.005,-71.479562,-26.12454,-136.43531,22.038958
4.31,-0.58385915,-120.7110617,-21.01383365,-0.96009925,4.305,-10.93421816,-11.35635223,3.91133326,3.82329843,-2.79102186,-3.57490539,-12.33459628,-12.21731873,0.005,-84.426814,-17.606966,-156.776706,23.45551
4.315,0.75474672,-120.1067616,-18.62649482,-0.7485607,4.31,-11.35635223,-11.7470964,3.82329843,3.66065373,-3.57490539,-4.40834064,-12.21731873,-12.12902111,0.005,-78.148834,-32.52894,-166.68705,17.659524
4.32,2.15699413,-119.3050081,-16.21941818,-0.52243522,4.315,-11.7470964,-12.19703246,3.66065373,3.53333278,-4.40834064,-5.25563348,-12.12902111,-12.05560127,0.005,-89.987212,-25.46419,-169.458568,14.683968
4.325,3.6214641,-118.2789321,-13.85479715,-0.28702621,4.32,-12.19703246,-12.65450361,3.53333278,3.36943665,-5.25563348,-6.11405566,-12.05560127,-12.05500696,0.005,-91.49423,-32.779226,-171.684436,0.118862
4.33,5.14557233,-116.9976216,-11.58933488,-0.04723121,4.325,-12.65450361,-13.12219065,3.36943665,3.16923644,-6.11405566,-6.93473924,-12.05500696,-12.08485642,0.005,-93.537408,-40.040042,-164.136716,-5.969892
4.335,6.72524859,-115.4264801,-16.32285094,3.00335803,4.33,-13.12219065,-13.61941044,3.16923644,2.94715671,-6.93473924,-7.70455976,-12.08485642,-12.19641966,0.005,-99.443958,-44.415946,-153.964104,-22.312648
4.34,8.35524092,-113.5274373,-15.79406788,5.00882146,4.335,-13.61941044,-14.14468785,2.94715671,2.69810574,-7.70455976,-8.41461773,-12.19641966,-12.39009467,0.005,-105.055482,-49.810194,-142.011594,-38.735002
4.345,10.02839774,-111.2597101,-14.58430419,7.4080001,4.34,-14.14468785,-14.70924499,2.69810574,2.40135225,-8.41461773,-9.05557444,-12.39009467,-12.71003636,0.005,-112.911428,-59.350698,-128.191342,-63.988338
4.35,11.73403188,-108.5813482,-12.10778041,10.03009364,4.345,-14.70924499,-15.32150915,2.40135225,2.09052655,-9.05557444,-9.59908653,-12.71003636,-13.1903481,0.005,-122.452832,-62.16514,-108.702418,-96.062348
4.355,13.45065898,-105.4522922,-7.89999008,12.6519692,4.35,-15.32150915,-15.96268216,2.09052655,1.71810352,-9.59908653,-10.08752378,-13.1903481,-13.78620446,0.005,-128.234602,-74.484606,-97.68745,-119.171272
4.36,15.15247558,-101.8383779,-2.03642574,15.1421592,4.355,-15.96268216,-16.63979563,1.71810352,1.28132981,-10.08752378,-10.51736628,-13.78620446,-14.48903716,0.005,-135.422694,-87.354742,-85.9685,-140.56654
4.365,16.82083214,-97.71174229,4.86170329,17.41192508,4.36,-16.63979563,-17.35736752,1.28132981,0.76837827,-10.51736628,-10.92458294,-14.48903716,-15.24610386,0.005,-143.514378,-102.590308,-81.443332,-151.41334
4.37,18.3937848,-93.06233951,12.00275769,19.35315475,4.365,-17.35736752,-18.12359917,0.76837827,0.17386414,-10.92458294,-11.33682213,-15.24610386,-15.99561202,0.005,-153.24633,-118.902826,-82.447838,-149.901632
4.375,19.78853501,-87.89464679,18.64136102,20.87625426,4.37,-18.12359917,-18.85978135,0.17386414,-0.60101173,-11.33682213,-11.78822835,-15.99561202,-16.75453925,0.005,-147.236436,-154.975174,-90.281244,-151.785446
4.38,20.8974299,-82.2308197,24.31814566,21.91999869,4.375,-18.85978135,-19.69022705,-0.60101173,-1.415617,-11.78822835,-12.27340042,-16.75453925,-17.3135427,0.005,-166.08914,-162.921054,-97.034414,-111.80069
4.385,21.75214465,-76.1108596,28.99738382,22.48529951,4.38,-19.69022705,-20.59514308,-1.415617,-2.30296768,-12.27340042,-12.82761411,-17.3135427,-17.77471255,0.005,-180.983206,-177.470136,-110.842738,-92.23397
4.39,22.12339114,-69.58907848,33.04933916,22.61094201,4.385,-20.59514308,-21.50997721,-2.30296768,-3.39968057,-12.82761411,-13.49165841,-17.77471255,-18.01227541,0.005,-182.966826,-219.342578,-132.80886,-47.512572
4.395,21.94754854,-62.73933188,36.95456386,22.36038876,4.39,-21.50997721,-22.50793114,-3.39968057,-4.57743651,-13.49165841,-14.1523359,-18.01227541,-18.11743236,0.005,-199.590786,-235.551188,-132.135498,-21.03139
4.4,21.2198149,-55.65804945,40.99378517,21.79064547,4.395,-22.50793114,-23.61400993,-4.57743651,-5.81969394,-14.1523359,-14.81887893,-18.11743236,-18.11539356,0.005,-221.215758,-248.451486,-133.308606,0.40776
4.405,19.982909,-48.46148676,45.16968228,20.951573,4.4,-23.61400993,-24.64068063,-5.81969394,-7.45794556,-14.81887893,-15.57420269,-18.11539356,-17.74239266,0.005,-205.33414,-327.650324,-151.064752,74.60018
4.41,18.33763313,-41.28286971,49.36531077,19.89721171,4.405,-24.64068063,-25.82417663,-7.45794556,-9.0524592,-15.57420269,-16.22283985,-17.74239266,-17.54342957,0.005,-236.6992,-318.902728,-129.727432,39.792618
4.415,16.42654818,-34.26944665,53.51217622,18.69166902,4.41,-25.82417663,-27.00525178,-9.0524592,-10.98596267,-16.22283985,-16.95840944,-17.54342957,-17.05355236,0.005,-236.21503,-386.700694,-147.113918,97.975442
4.42,14.40054256,-27.57819336,57.61758888,17.39960404,4.415,-27.00525178,-28.22949031,-10.98596267,-13.08135473,-16.95840944,-17.61498595,-17.05355236,-16.52926134,0.005,-244.847706,-419.078412,-131.315302,104.858204
4.425,12.39670447,-21.36466344,61.6888856,16.07429325,4.42,-28.22949031,-29.53236536,-13.08135473,-15.25859667,-17.61498595,-18.21083464,-16.52926134,-16.00652393,0.005,-260.57501,-435.448388,-119.169738,104.547482
4.43,10.46181482,-15.76988782,65.67099211,14.75798019,4.425,-29.53236536,-30.80441982,-15.25859667,-17.67686972,-18.21083464,-18.78562077,-16.00652393,-15.38335214,0.005,-254.410892,-483.65461,-114.957226,124.634358
4.435,8.62328659,-10.91229643,69.45925402,13.48362316,4.43,-30.80441982,-32.07072083,-17.67686972,-20.21343324,-18.78562077,-19.30250988,-15.38335214,-14.7399589,0.005,-253.260202,-507.312704,-103.377822,128.678648
4.44,6.87304669,-6.87673298,72.94186007,12.27588371,4.435,-32.07072083,-33.33607243,-20.21343324,-22.79251057,-19.30250988,-19.76230422,-14.7399589,-14.09996197,0.005,-253.07032,-515.815466,-91.958868,127.999386
4.445,5.14935655,-3.68997882,76.03303492,11.1513359,4.44,-33.33607243,-34.65180393,-22.79251057,-25.19762778,-19.76230422,-20.11367434,-14.09996197,-13.58421741,0.005,-263.1463,-481.023442,-70.274024,103.148912
4.45,-0.53288414,1.86177026,78.67472007,10.11944677,4.445,-34.65180393,-35.89910469,-25.19762778,-27.67051014,-20.11367434,-20.47231498,-13.58421741,-12.90671038,0.005,-249.460152,-494.576472,-71.728128,135.501406
4.455,-0.67835228,1.99159196,80.8392642,9.18101293,4.45,-35.89910469,-37.19994868,-27.67051014,-29.82889278,-20.47231498,-20.7037611,-12.90671038,-12.461638,0.005,-260.168798,-431.676528,-46.289224,89.014476
4.46,-0.68202958,2.12284975,82.52263813,8.32759925,4.455,-37.19994868,-38.50789054,-29.82889278,-31.83174891,-20.7037611,-20.97673351,-12.461638,-11.74891126,0.005,-261.588372,-400.571226,-54.594482,142.545348
4.465,-0.53306272,2.25366016,83.74176519,7.54309056,4.46,-38.50789054,-39.78023177,-31.83174891,-33.53813137,-20.97673351,-21.08537831,-11.74891126,-11.32997553,0.005,-254.468246,-341.276492,-21.72896,83.787146
4.47,-0.62713256,2.35094397,84.53085397,6.80900758,4.465,-39.78023177,-41.14956855,-33.53813137,-34.86394242,-21.08537831,-21.16772719,-11.32997553,-10.84388482,0.005,-273.867356,-265.16221,-16.469776,97.218142
4.475,-0.53428301,2.44147533,84.92886953,6.10318555,4.47,-41.14956855,-42.49796574,-34.86394242,-35.95024664,-21.16772719,-21.21385656,-10.84388482,-10.34693374,0.005,-269.679438,-217.260844,-9.225874,99.390216
4.48,-0.26676073,2.52171223,84.97605834,5.40101928,4.475,-42.49796574,-43.85720701,-35.95024664,-36.73970053,-21.21385656,-21.18804157,-10.34693374,-9.86419144,0.005,-271.848254,-157.890778,5.162998,96.54846
4.485,0.15277407,2.58758247,84.71250789,4.67825419,4.48,-43.85720701,-45.22946344,-36.73970053,-37.30342624,-21.18804157,-21.14170737,-9.86419144,-9.41640394,0.005,-274.451286,-112.745142,9.26684,89.5575
4.49,0.69433902,2.63490278,84.1761307,3.91283836,4.485,-45.22946344,-46.62143037,-37.30342624,-37.41794593,-21.14170737,-21.00287623,-9.41640394,-9.0477535,0.005,-278.393386,-22.903938,27.766228,73.730088
4.495,1.32369701,2.65981572,83.40338222,3.08810547,4.49,-46.62143037,-47.99956533,-37.41794593,-37.39899211,-21.00287623,-20.85843471,-9.0477535,-8.65721832,0.005,-275.626992,3.790764,28.888304,78.107036
4.5,2.0053293,2.65920805,82.4269052,2.19343139,4.495,-47.99956533,-49.35326518,-37.39899211,-37.06459173,-20.85843471,-20.62014405,-8.65721832,-8.34143878,0.005,-270.73997,66.880076,47.658132,63.155908
4.505,2.70500725,2.63105958,81.27069363,1.22252688,4.5,-49.35326518,-50.71702643,-37.06459173,-36.42964031,-20.62014405,-20.39349363,-8.34143878,-8.04686251,0.005,-272.75225,126.990284,45.330084,58.915254
4.51,3.39178264,2.57468377,79.94990541,0.17361588,4.505,-50.71702643,-52.0258199,-36.42964031,-35.61778114,-20.39349363,-20.12211476,-8.04686251,-7.7441254,0.005,-261.758694,162.371834,54.275774,60.547422
4.515,4.0393216,2.49083777,78.46906781,-0.95294501,4.51,-52.0258199,-53.28224883,-35.61778114,-34.65188483,-20.12211476,-19.82355665,-7.7441254,-7.45580643,0.005,-251.285786,193.179262,59.711622,57.663794
4.52,4.62656599,2.38169636,76.82362813,-2.15540035,4.515,-53.28224883,-54.48453232,-34.65188483,-33.56344508,-19.82355665,-19.51018033,-7.45580643,-7.18091778,0.005,-240.456698,217.68795,62.675264,54.97773
4.525,5.13778485,2.25070012,75.00926161,-3.43175383,4.52,-54.48453232,-55.62350251,-33.56344508,-32.40678507,-19.51018033,-19.17989653,-7.18091778,-6.91881322,0.005,-227.794038,231.332002,66.05676,52.420912
4.53,5.56216981,2.10230133,73.02493378,-4.77988132,4.525,-55.62350251,-56.70272002,-32.40678507,-31.20789525,-19.17989653,-18.84824535,-6.91881322,-6.65491969,0.005,-215.843502,239.777964,66.330236,52.778706
4.535,5.89316914,1.94164044,70.87855364,-6.19678916,4.53,-56.70272002,-57.70329801,-31.20789525,-30.01735148,-18.84824535,-18.50001046,-6.65491969,-6.41912577,0.005,-200.115598,238.108754,69.646978,47.158784
4.54,6.1277395,1.77418929,68.58810377,-7.6775783,4.535,-57.70329801,-58.62204704,-30.01735148,-28.83205401,-18.50001046,-18.15564677,-6.41912577,-6.15466364,0.005,-183.749806,237.059494,68.872738,52.892426
4.545,6.26565118,1.60539688,66.17855461,-9.21456416,4.54,-58.62204704,-59.47767371,-28.83205401,-27.71489909,-18.15564677,-17.8233265,-6.15466364,-5.90994566,0.005,-171.125334,223.430984,66.464054,48.943596
4.55,6.30892179,1.44036876,63.67635244,-10.80077427,4.545,-59.47767371,-60.23016683,-27.71489909,-26.67849098,-17.8233265,-17.47811029,-5.90994566,-5.67154885,0.005,-150.498624,207.281622,69.043242,47.679362
4.555,6.28163152,1.28593738,61.10906705,-12.43004796,4.55,-60.23016683,-60.92946431,-26.67849098,-25.71377229,-17.47811029,-17.12904983,-5.67154885,-5.45106314,0.005,-139.859496,192.943738,69.812092,44.097142
4.56,6.15564118,1.14224799,58.50604623,-14.09555235,4.555,-60.92946431,-61.52803662,-25.71377229,-24.82799865,-17.12904983,-16.78176576,-5.45106314,-5.22283349,0.005,-119.714462,177.154728,69.456814,45.64593
4.565,5.93993035,1.01217802,55.89681221,-15.79030454,4.56,-61.52803662,-62.06875434,-24.82799865,-23.98392788,-16.78176576,-16.43668196,-5.22283349,-4.99231025,0.005,-108.143544,168.814154,69.01676,46.104648
4.57,5.64684048,0.89797226,53.31005625,-17.50844848,4.565,-62.06875434,-62.49929964,-23.98392788,-23.23697985,-16.43668196,-16.07744328,-4.99231025,-4.79351293,0.005,-86.10906,149.389606,71.847736,39.759464
4.575,5.28877707,0.80092766,50.76795321,-19.25008209,4.57,-62.49929964,-62.8730001,-23.23697985,-22.51981633,-16.07744328,-15.7164984,-4.79351293,-4.5828306,0.005,-74.740092,143.432704,72.188976,42.136466
4.58,4.87801076,0.72146706,48.28725112,-21.01908084,4.575,-62.8730001,-63.1823279,-22.51981633,-21.83552636,-15.7164984,-15.35125067,-4.5828306,-4.38360987,0.005,-61.86556,136.857994,73.049546,39.844146
4.585,4.42649447,0.65925767,45.88107097,-22.81858563,4.58,-63.1823279,-63.42559599,-21.83552636,-21.17509513,-15.35125067,-14.98345078,-4.38360987,-4.19042732,0.005,-48.653618,132.086246,73.559978,38.63651
4.59,3.94568475,0.61335724,43.55724145,-24.65080932,4.585,-63.42559599,-63.61043364,-21.17509513,-20.5274583,-14.98345078,-14.61254413,-4.19042732,-4.00418096,0.005,-36.96753,129.527366,74.18133,37.249272
4.595,3.44636804,0.58237163,41.31913933,-26.51588331,4.59,-63.61043364,-63.73694737,-20.5274583,-19.88760197,-14.61254413,-14.24128181,-4.00418096,-3.82594151,0.005,-25.302746,127.971266,74.252464,35.64789
4.6,2.93849658,0.56461024,39.16838622,-28.41054608,4.595,-63.73694737,-63.80820564,-19.88760197,-19.25403192,-14.24128181,-13.87117351,-3.82594151,-3.65113809,0.005,-14.251654,126.71401,74.02166,34.960684
4.605,2.43102872,0.55822788,37.10665134,-30.32895486,4.6,-63.80820564,-63.80401807,-19.25403192,-18.64898582,-13.87117351,-13.48791282,-3.65113809,-3.4864811,0.005,0.837514,121.00922,76.652138,32.931398
4.61,1.93176615,0.5613445,35.13604547,-32.26504299,4.605,-63.80401807,-63.79003816,-18.64898582,-17.99876101,-13.48791282,-13.13893854,-3.4864811,-3.31329761,0.005,2.795982,130.044962,69.794856,34.636698
4.615,1.44720769,0.57213883,33.25804432,-34.21523513,4.61,-63.79003816,-63.69286106,-17.99876101,-17.36571163,-13.13893854,-12.77078234,-3.31329761,-3.15796815,0.005,19.43542,126.609876,73.63124,31.065892
4.62,0.98245477,0.58891578,31.47123417,-36.1802613,4.615,-63.69286106,-63.56673541,-17.36571163,-16.7289941,-12.77078234,-12.42541065,-3.15796815,-2.99146123,0.005,25.22513,127.343506,69.074338,33.301384
4.625,0.5411792,0.6101496,29.77247966,-38.16129196,4.62,-63.56673541,-63.38390631,-16.7289941,-16.09116226,-12.42541065,-12.08200526,-2.99146123,-2.83006831,0.005,36.56582,127.566368,68.681078,32.278584
4.63,0.12564297,0.63450599,28.15478425,-40.16017895,4.625,-63.38390631,-63.15341651,-16.09116226,-15.46016126,-12.08200526,-11.74300113,-2.83006831,-2.66948776,0.005,46.09796,126.2002,67.800826,32.11611
4.635,-0.26324,0.66084673,26.60632876,-42.18139272,4.63,-63.15341651,-62.87749027,-15.46016126,-14.83216206,-11.74300113,-11.41335894,-2.66948776,-2.50673392,0.005,55.185248,125.59984,65.928438,32.550768
4.64,-0.62580975,0.68822099,25.11399085,-44.23039003,4.635,-62.87749027,-62.55725048,-14.83216206,-14.21419382,-11.41335894,-11.09586142,-2.50673392,-2.34081429,0.005,64.047958,123.593648,63.499504,33.183926
4.645,-0.96354007,0.71584793,23.66845934,-46.30969728,4.64,-62.55725048,-62.19309358,-14.21419382,-13.59986838,-11.09586142,-10.78830709,-2.34081429,-2.17041488,0.005,72.83138,122.865088,61.510866,34.079882
4.65,-1.27888739,0.74309487,22.26563264,-48.41806863,4.645,-62.19309358,-61.78806234,-13.59986838,-12.99440802,-10.78830709,-10.4949868,-2.17041488,-1.99484913,0.005,81.006248,121.092072,58.664058,35.11315
4.655,-1.57508889,0.76945505,20.90375992,-50.55343004,4.65,-61.78806234,-61.37733501,-12.99440802,-12.32233655,-10.4949868,-10.20063153,-1.99484913,-1.81182596,0.005,82.145466,134.414294,58.871054,36.604634
4.66,-1.85590172,0.79452764,19.58456602,-52.71216077,4.655,-61.37733501,-60.89487344,-12.32233655,-11.76928662,-10.20063153,-9.94932544,-1.81182596,-1.62407919,0.005,96.492314,110.609986,50.261218,37.549354
4.665,-2.12533058,0.81800134,18.3138429,-54.88845307,4.66,-60.89487344,-60.35223615,-11.76928662,-11.25576634,-9.94932544,-9.68133371,-1.62407919,-1.45155684,0.005,108.527458,102.704056,53.598346,34.50447
4.67,-2.38272774,0.84016492,17.09682267,-57.0751848,4.665,-60.35223615,-59.81194936,-11.25576634,-10.63409447,-9.68133371,-9.42439623,-1.45155684,-1.26282751,0.005,108.057358,124.334374,51.387496,37.745866
4.675,-2.61884509,0.86224675,15.9387659,-59.26583753,4.67,-59.81194936,-59.20004936,-10.63409447,-10.21079123,-9.42439623,-9.19132231,-1.26282751,-1.08674679,0.005,122.38,84.660648,46.614784,35.216144
4.68,-2.84525978,0.88316687,14.84307182,-61.45601358,4.675,-59.20004936,-58.57776707,-10.21079123,-9.65769378,-9.19132231,-8.94622058,-1.08674679,-0.91153749,0.005,124.456458,110.61949,49.020346,35.04186
4.685,-3.06296535,0.90306392,13.81163516,-63.6430263,4.68,-58.57776707,-57.87332045,-9.65769378,-9.26342343,-8.94622058,-8.75893097,-0.91153749,-0.73627338,0.005,140.889324,78.85407,37.457922,35.052822
4.69,-3.27204973,0.92217481,12.84627046,-65.82470866,4.685,-57.87332045,-57.12069034,-9.26342343,-8.87636908,-8.75893097,-8.55649771,-0.73627338,-0.56444143,0.005,150.526022,77.41087,40.486652,34.36639
4.695,-3.4716944,0.94083885,11.94777782,-67.99935361,4.69,-57.12069034,-56.33726509,-8.87636908,-8.49888496,-8.55649771,-8.35683762,-0.56444143,-0.39270663,0.005,156.68505,75.496824,39.932018,34.34696
4.7,-3.66029115,0.95949808,11.11563619,-70.16542525,4.695,-56.33726509,-55.50555727,-8.49888496,-8.2268343,-8.35683762,-8.1840374,-0.39270663,-0.23785162,0.005,166.341564,54.410132,34.560044,30.971002
4.705,-3.83565751,0.97869111,10.34992609,-72.31887025,4.7,-55.50555727,-54.60518674,-8.2268343,-7.953789,-8.1840374,-8.03677878,-0.23785162,-0.0805539,0.005,180.074106,54.60906,29.451724,31.459544
4.71,-3.99531547,0.99903654,9.65007312,-74.45248567,4.705,-54.60518674,-53.68322418,-7.953789,-7.53422243,-8.03677878,-7.88712068,-0.0805539,0.09902207,0.005,184.392512,83.913314,29.93162,35.915194
4.715,-4.13674099,1.02120557,9.01209496,-76.55821212,4.71,-53.68322418,-52.72107142,-7.53422243,-7.31840544,-7.88712068,-7.76095068,0.09902207,0.24156759,0.005,192.430552,43.163398,25.234,28.509104
4.72,-4.25752306,1.0458859,8.42987088,-78.62706203,4.715,-52.72107142,-51.71384717,-7.31840544,-6.95401325,-7.76095068,-7.6304966,0.24156759,0.405814,0.005,201.44485,72.878438,26.090816,32.849282
4.725,-4.35544173,1.07373977,7.89599362,-80.64916851,4.72,-51.71384717,-50.68762151,-6.95401325,-6.67253946,-7.6304966,-7.49806314,0.405814,0.54199722,0.005,205.245132,56.294758,26.486692,27.236644
